feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB78645,0.007467568724798134,0.007467568724798134,0.9292161701049755,positive,0.9918149131098983
o__Propionibacteriales,0.007321932252670943,-0.007321932252670943,0.9305931490886421,negative,0.9918149131098983
o__OFGB51922,0.0066127930906812096,-0.0066127930906812096,0.9373008553148724,negative,0.9918149131098983
o__OFGB1337,0.006612792887189014,-0.006612792887189014,0.9373008572403488,negative,0.9918149131098983
o__OFGB536,0.0066127928593846565,-0.0066127928593846565,0.937300857503437,negative,0.9918149131098983
o__OFGB8140,0.0065328359482813144,-0.0065328359482813144,0.938057450360296,negative,0.9918149131098983
o__OFGB9512,0.006532835862514021,-0.006532835862514021,0.9380574511718995,negative,0.9918149131098983
o__OFGB2945,0.0065328357825122935,-0.0065328357825122935,0.9380574519289441,negative,0.9918149131098983
o__OFGB79211,0.006532835738760131,-0.006532835738760131,0.938057452342964,negative,0.9918149131098983
o__OFGB1777,0.006532835674046082,-0.006532835674046082,0.9380574529553428,negative,0.9918149131098983
o__OFGB540,0.006532835642621322,-0.006532835642621322,0.9380574532527132,negative,0.9918149131098983
o__OFGB4616,0.006463143332240797,-0.006463143332240797,0.93871696240732,negative,0.9918149131098983
o__OFGB2954,0.006445365047093189,-0.006445365047093189,0.9388852077561912,negative,0.9918149131098983
o__OFGB3039,0.006445363955063094,-0.006445363955063094,0.9388852180907373,negative,0.9918149131098983
o__OFGB9828,0.006445363852124741,-0.006445363852124741,0.9388852190649039,negative,0.9918149131098983
o__OFGB58291,0.006445363038300704,-0.006445363038300704,0.938885226766613,negative,0.9918149131098983
o__OFGB9977,0.006445363004773135,-0.006445363004773135,0.9388852270839062,negative,0.9918149131098983
o__OFGB2873,0.006445362990339835,-0.006445362990339835,0.938885227220498,negative,0.9918149131098983
o__OFGB2839,0.006445362943696622,-0.006445362943696622,0.9388852276619097,negative,0.9918149131098983
o__OFGB2932,0.006445362936046998,-0.006445362936046998,0.9388852277343043,negative,0.9918149131098983
o__OFGB1778,0.006445362932838631,-0.006445362932838631,0.9388852277646654,negative,0.9918149131098983
o__Elusimicrobiales,0.006353233771616236,-0.006353233771616236,0.9397571379907187,negative,0.9918149131098983
o__OFGB1012,0.006349506743678165,-0.006349506743678165,0.939792412087543,negative,0.9918149131098983
o__OFGB79270,0.006331109549552247,-0.006331109549552247,0.9399665322697494,negative,0.9918149131098983
o__OFGB1814,0.006245060367129414,-0.006245060367129414,0.9407809820346967,negative,0.9918149131098983
o__OFGB2403,0.006245059861933938,-0.006245059861933938,0.9407809868165197,negative,0.9918149131098983
o__OFGB2984,0.00621940522260796,-0.00621940522260796,0.9410238181607742,negative,0.9918149131098983
o__OFGB72939,0.006203155093107305,-0.006203155093107305,0.9411776348942844,negative,0.9918149131098983
o__Planctomycetales,0.00619206974364833,-0.00619206974364833,0.9412825652881728,negative,0.9918149131098983
o__Sphingobacteriales,0.006192065293809164,-0.006192065293809164,0.9412826074091378,negative,0.9918149131098983
o__Deinococcales,0.00619206439847836,-0.00619206439847836,0.9412826158840949,negative,0.9918149131098983
o__Nakamurellales,0.006192064222770221,-0.006192064222770221,0.9412826175473014,negative,0.9918149131098983
o__Rhodospirillales,0.006192063896429095,-0.006192063896429095,0.9412826206363577,negative,0.9918149131098983
o__Xanthomonadales,0.006192063859420584,-0.006192063859420584,0.9412826209866679,negative,0.9918149131098983
o__OFGB2880,0.0061844503327552315,-0.0061844503327552315,0.9413546887943022,negative,0.9918149131098983
o__OFGB77566,0.006184085417931811,-0.006184085417931811,0.9413581430019677,negative,0.9918149131098983
o__OFGB9718,0.006182269226058576,-0.006182269226058576,0.9413753347119539,negative,0.9918149131098983
o__OFGB658,0.006163131918303075,-0.006163131918303075,0.9415564862909145,negative,0.9918149131098983
o__OFGB1362,0.00616126890673354,-0.00616126890673354,0.9415741215065025,negative,0.9918149131098983
