feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
g__Luxibacter,0.01930861301284707,3035.0,0.48154001325676504,-0.48154001325676504,0.0,-0.10984561020946622,0.035689275249546584,down,0.21800916704620776
g__GGB9200,0.07645098466516617,3231.0,0.167407649146565,-0.167407649146565,0.0,-0.5318309767866087,-0.47238302550582145,down,0.21800916704620776
g__GGB9495,0.08343413359946922,3245.0,0.10863072225531566,-0.10863072225531566,0.0,-0.014422050053319523,0.024574859153933235,down,0.21800916704620776
g__GGB9357,0.09092516107482758,3259.0,0.15277975908298158,-0.15277975908298158,-0.07380758351049395,1.6356734687182701,1.721531231098252,down,0.21800916704620776
g__GGB2977,0.319638628626962,3499.0,0.06537632423332174,-0.06537632423332174,0.0,-1.4855085543353133,-1.433749571162204,down,0.4189269219879257
g__GGB87445,0.2640436255158207,3457.0,0.08783376285347458,0.08783376285347458,0.6475333833440747,0.17574854049178576,0.11219274023602731,up,0.36443323923417437
g__GGB3032,0.04270159742719003,3143.0,0.33508996489050275,-0.33508996489050275,0.0,-0.5730076806778043,-0.4985385660170377,down,0.21800916704620776
g__GGB9701,0.46267484299863215,3589.0,0.1046205152542047,0.1046205152542047,0.3590549170099994,0.42380835864643834,0.330432851221343,up,0.5488202206716204
g__GGB9076,0.04299899471703094,3144.0,0.3345409676543248,-0.3345409676543248,-0.04183817358507664,2.530844863612489,2.605313978824553,down,0.21800916704620776
g__GGB9589,0.04299899471703094,3144.0,0.3345409673668167,-0.3345409673668167,-0.09463302862181763,1.0984655636190186,1.1729346787484898,down,0.21800916704620776
g__GGB3139,0.04299899471703094,3144.0,0.3345409672121767,-0.3345409672121767,-0.13566493294437199,0.7552722319220109,0.8297413470070587,down,0.21800916704620776
g__GGB9774,0.028188231953687318,3085.0,0.2646806476919947,-0.2646806476919947,-0.19976426648173568,0.638169865071944,0.7329449026834041,down,0.21800916704620776
g__GGB9640,0.23660267119924383,3434.0,0.06273547553533983,0.06273547553533983,0.0,-3.7851970853072188,-3.8462702551144856,up,0.3332529570917607
g__GGB25442,0.04299899471703094,3144.0,0.3345409658522117,-0.3345409658522117,0.0,-0.5130249803102154,-0.4385558656158449,down,0.21800916704620776
g__GGB3722,0.04124057286245998,3138.0,0.33686735800976414,-0.33686735800976414,-0.013876868502776267,7.704933753635916,7.779402868873735,down,0.21800916704620776
g__GGB9278,0.059086436803802586,3191.0,0.35917310798832514,-0.35917310798832514,-0.045740933972019115,2.906220014817495,2.999838555051011,down,0.21800916704620776
g__GGB9425,0.06516986661351057,3206.0,0.16417513551039178,-0.16417513551039178,-0.3503638766212258,0.32702314016378026,0.4169159599811033,down,0.21800916704620776
g__GGB3052,0.1133440373440132,3296.0,0.3056923183337191,-0.3056923183337191,-0.04357889223676449,2.5728159494180214,2.6517176120173183,down,0.21800916704620776
g__GGB1093,0.06146073951755952,3197.0,0.27311894575878093,-0.27311894575878093,-0.025238438268805147,3.6214585758784374,3.6853695978202503,down,0.21800916704620776
g__GGB3351,0.09486854816985604,3266.0,0.29102070894671145,-0.29102070894671145,0.0,-0.010113223140305265,0.0985075154484095,down,0.21800916704620776
g__GGB9275,0.04124057286245998,3138.0,0.336867357969157,-0.336867357969157,-0.03146538643572354,3.3773264621933863,3.451795577420244,down,0.21800916704620776
g__GGB9711,0.059086436803802586,3191.0,0.3223211235517464,-0.3223211235517464,-0.037170302995080624,2.7573173138084743,2.8292812666382683,down,0.21800916704620776
g__GGB9197,0.04124057286245998,3138.0,0.3368673579196653,-0.3368673579196653,-0.04093065623247846,2.5877766052244984,2.662245720437997,down,0.21800916704620776
g__GGB9511,0.04124057286245998,3138.0,0.3368673578819188,-0.3368673578819188,-0.047189305822723966,2.239675430403397,2.3141445456067067,down,0.21800916704620776
g__GGB9623,0.04544178418745671,3152.0,0.2589913129479122,-0.2589913129479122,0.0,-1.6891252119350066,-1.5796640068936116,down,0.21800916704620776
g__Faecalicoccus,0.08658099968360784,3251.0,0.1118526234553051,-0.1118526234553051,-0.029222824326934883,1.7700075531200712,1.8062259034991703,down,0.21800916704620776
g__GGB9637,0.06146073951755952,3197.0,0.3061917803172238,-0.3061917803172238,-0.0729018589227065,1.3116912565238572,1.3796765091459096,down,0.21800916704620776
g__Mobilibacterium,0.06026389505675866,3194.0,0.16874259165621644,-0.16874259165621644,-0.06943351642583905,1.0262724014560263,1.07687233780904,down,0.21800916704620776
g__Lactiplantibacillus,0.10316585203846788,3280.0,0.03793221816232495,-0.03793221816232495,0.0,-3.0196108265095187,-2.979979705979807,down,0.21800916704620776
g__GGB9291,0.04124057286245998,3138.0,0.3368673574571194,-0.3368673574571194,-0.1317040579788389,0.7790715460849774,0.8535406611736218,down,0.21800916704620776
g__GGB3528,0.04124057286245998,3138.0,0.33686735714298904,-0.33686735714298904,-0.2940727364862985,0.3293684663672744,0.4038375813711263,down,0.21800916704620776
g__GGB9628,0.054565948193949186,3179.0,0.32097876062630815,-0.32097876062630815,0.0,-0.6234156091814176,-0.5496399477204211,down,0.21800916704620776
g__GGB9238,0.17837786644662468,3378.0,0.026086743728337105,0.026086743728337105,0.0,-1.8912652558657657,-1.9059770617649736,up,0.2732476234421225
g__GGB3152,0.04124057286245998,3138.0,0.3368673531099268,-0.3368673531099268,0.0,-1.4022869416229469,-1.3278178277077308,down,0.21800916704620776
g__GGB9243,0.04124057286245998,3138.0,0.3368673390410759,-0.3368673390410759,0.0,-2.7557910014254174,-2.6813218913077757,down,0.21800916704620776
g__GGB4602,0.03817481309483211,3127.0,0.3532732054840238,-0.3532732054840238,0.0,-0.03279982311320975,0.11913326836012171,down,0.21800916704620776
g__GGB87334,0.16300998454796545,3361.0,0.06113032778291903,0.06113032778291903,0.0,-1.1874276740540448,-1.228472122828411,up,0.2554000083634247
g__GGB4272,0.11400555189919293,3297.0,0.2604197653467241,-0.2604197653467241,-0.01679747871257492,4.934199117430852,4.991984362203786,down,0.21800916704620776
g__GGB33247,0.11400555189919293,3297.0,0.26041976539561235,-0.26041976539561235,-0.028669801360194133,2.879018337722629,2.936803582503843,down,0.21800916704620776
g__GGB3169,0.11400555189919293,3297.0,0.2604197654105223,-0.2604197654105223,-0.03119988482598532,2.6432241388144773,2.701009383598217,down,0.21800916704620776
g__GGB6565,0.11400555189919293,3297.0,0.2604197654491284,-0.2604197654491284,-0.03725609152450156,2.2088922756625946,2.2666775204528737,down,0.21800916704620776
g__GGB47174,0.2028990217870278,3403.0,0.16759374143149247,-0.16759374143149247,-0.026044688740213495,2.1151082724945325,2.1536386487604773,down,0.2993694155814735
g__GGB9266,0.3516148586125657,3521.0,0.09515818569628008,0.09515818569628008,0.0,-0.6732128933538661,-0.7191402108868291,up,0.4486120609884459
g__GGB4586,0.1821457086087368,3382.0,0.09027390057816743,-0.09027390057816743,-0.5875324316101266,0.08111928112206249,0.1218958664248672,down,0.27637881968707384
g__GGB9542,0.053124757441819735,3175.0,0.3762847117700396,-0.3762847117700396,-0.1960285282204144,0.618297468650697,0.7082848222815504,down,0.21800916704620776
g__GGB3627,0.270288454191977,3462.0,0.05427995635726372,0.05427995635726372,0.0,-2.184492864067711,-2.2142886666049773,up,0.3698684109995475
g__Macrococcus,0.11400555189919293,3297.0,0.26041981373109296,-0.26041981373109296,0.0,-3.881510232009424,-3.823724979040997,down,0.21800916704620776
g__GGB3738,0.3382964358380882,3512.0,0.15326839311910895,0.15326839311910895,0.0,-3.80020841764623,-3.92908527247707,up,0.4368337869479743
g__Leclercia,0.1120300827405705,3294.0,0.06980948140064243,-0.06980948140064243,0.0,-0.7872304960787325,-0.7546962758824988,down,0.21800916704620776
g__GGB4658,0.15868571895838213,3356.0,0.13320272302123015,-0.13320272302123015,-0.038677132956095144,1.3549364132333979,1.3917521200636958,down,0.25338177703987036
g__Pseudoramibacter,0.08291877569214715,3244.0,0.2940892742130202,-0.2940892742130202,0.0,-2.926000012705389,-2.7619352733144877,down,0.21800916704620776
g__Selenomonas,0.13304103191180877,3324.0,0.2017840392099242,-0.2017840392099242,0.0,-2.0110874048705614,-1.9294779189706044,down,0.2365720382609243
g__Dysgonomonas,0.07645098466516617,3231.0,0.32294246706884827,-0.32294246706884827,-0.36250895669854843,0.26069160266810665,0.33516071765531513,down,0.21800916704620776
g__Campylobacter,0.2677784757519288,3460.0,0.04891538347981724,-0.04891538347981724,0.0,-2.2142582467834795,-2.1909338121773367,down,0.3685306061135272
g__Proteus,0.1133440373440132,3296.0,0.005748255471855642,0.005748255471855642,0.0,-1.2496123565147856,-1.2544454198659647,up,0.21800916704620776
g__Hallella,0.07645098466516617,3231.0,0.3229424657608983,-0.3229424657608983,0.0,-0.8864738435100872,-0.8120047290618222,down,0.21800916704620776
g__Eggerthellaceae_unclassified,0.05947678286326965,3192.0,0.3831504629287609,-0.3831504629287609,0.0,-1.594658798916874,-1.4773227799780666,down,0.21800916704620776
g__GGB9271,0.06105962332664942,3196.0,0.3523460701704534,-0.3523460701704534,-0.04626676258197126,2.768637452879162,2.8588658234435664,down,0.21800916704620776
g__GGB3303,0.09203815196156913,3261.0,0.03382253223355545,-0.03382253223355545,-0.012688093770023163,1.5959227217897634,1.6100203108433986,down,0.21800916704620776
g__GGB9117,0.04482037573951536,3150.0,0.3335630487057372,-0.3335630487057372,-0.2046724932740518,0.48856328873991867,0.563032403778225,down,0.21800916704620776
g__Butyrivibrio,0.12429722531719543,3312.0,0.036623419860011185,0.036623419860011185,0.0,-0.09395102451987526,-0.1138948087604755,up,0.22732686455350193
g__GGB44238,0.019458883569791828,3036.0,0.4290538721351953,-0.4290538721351953,0.0,-0.5061990157057555,-0.4003563376230343,down,0.21800916704620776
g__GGB29535,0.06516986661351057,3206.0,0.34775539626514407,-0.34775539626514407,0.0,-3.093053958081729,-2.9835529053954057,down,0.21800916704620776
g__Duodenibacillus,0.10255466306859409,3279.0,0.25431242169922835,-0.25431242169922835,-0.2549026030507646,0.2990100651081449,0.3567953100051952,down,0.21800916704620776
g__GGB3548,0.06433004548439036,3204.0,0.2903660781551896,-0.2903660781551896,-0.057872155320027895,2.1382616279138653,2.2257792895869177,down,0.21800916704620776
g__Bacillus,0.12078904533682253,3307.0,0.03699092671164885,-0.03699092671164885,0.0,-2.949655004670047,-2.925896567462159,down,0.22303082843382585
g__Diaphorobacter,0.04899073871113987,3163.0,0.3315018677095955,-0.3315018677095955,-1.090048546914722,0.0659712290694365,0.14044034400273922,down,0.21800916704620776
g__GGB4255,0.039822114432301194,3133.0,0.33990199612339606,-0.33990199612339606,-0.018009562222329398,5.928352894796522,6.00282201003362,down,0.21800916704620776
g__GGB3306,0.11533769722762999,3299.0,0.15842980609630347,-0.15842980609630347,-0.09020558344213836,1.287301678299007,1.3703607841316214,down,0.21884588704729796
g__GGB9075,0.07988055893920333,3238.0,0.24796893826940217,-0.24796893826940217,0.0,-2.0960337104255973,-1.9617812172953617,down,0.21800916704620776
g__Levilactobacillus,0.039822114432301194,3133.0,0.339901995985844,-0.339901995985844,-0.047534062737221404,2.223164323410304,2.2976334386130373,down,0.21800916704620776
g__GGB4672,0.039822114432301194,3133.0,0.33990199586902287,-0.33990199586902287,-0.06484882557023268,1.6197624816986478,1.6942315968721953,down,0.21800916704620776
g__GGB3146,0.08982301953978712,3257.0,0.09637459350275142,-0.09637459350275142,-0.07220247219752494,0.6169148514109759,0.6485751956401533,down,0.21800916704620776
g__GGB9328,0.039822114432301194,3133.0,0.3399019953133715,-0.3399019953133715,-0.21185565899464096,0.47079632437623464,0.545265439410962,down,0.21800916704620776
g__GGB9095,0.059869266151166486,3193.0,0.12815926497755778,-0.12815926497755778,0.0,-0.5602360247405209,-0.5168877033491217,down,0.21800916704620776
g__Alkaliflexus,0.039822114432301194,3133.0,0.33990199293418927,-0.33990199293418927,0.0,-0.8964739258446458,-0.8220048114043175,down,0.21800916704620776
g__Companilactobacillus,0.07988055893920333,3238.0,0.0532686294326309,-0.0532686294326309,0.0,-0.4522639308411593,-0.42495021447830345,down,0.21800916704620776
g__Clostridioides,0.09544291105736223,3267.0,0.15469200889877335,-0.15469200889877335,0.0,-0.7310436601193855,-0.6437011333581668,down,0.21800916704620776
g__GGB3817,0.36067578647309806,3527.0,0.11463205888391154,0.11463205888391154,0.0,-2.5745585142259624,-2.717819348422865,up,0.45534134722719205
g__GGB9466,0.15528927545579307,3352.0,0.13872417851571336,-0.13872417851571336,-0.0823387023419951,0.6521227536625347,0.6904238304677304,down,0.25286213295973387
g__Sneathia,0.13304103191180877,3324.0,0.12243257762811798,-0.12243257762811798,-0.0895685980147186,0.5716634492424799,0.6082796117211178,down,0.2365720382609243
g__Ezakiella,0.35612715458001565,3524.0,0.06177540625633026,0.06177540625633026,0.0,-2.7352181458567952,-2.787145305281249,up,0.4519714019867745
g__GGB3640,0.11268555040941082,3295.0,0.2577970810906001,-0.2577970810906001,0.0,-0.8134591960350893,-0.7556739508821282,down,0.21800916704620776
g__GGB1420,0.21443369609507645,3414.0,0.050863517521258235,-0.050863517521258235,0.0,-1.1523446116827125,-1.1299147771159292,down,0.310203331794682
g__GGB1550,0.11940766100016498,3305.0,0.15189513556802545,-0.15189513556802545,0.0,-2.1207771855210855,-2.0114746007976207,down,0.2217570847145921
