feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
K05914,1,0.4934934934934935,0.0,0.0,0.0,0.4934934934934935,0,0,0,1
K19858,1,0.4924924924924925,0.0,0.4924924924924925,0.0,0.0,0,1,0,0
K07114,1,0.49116607773851595,0.0,0.0,0.49116607773851595,0.0,0,0,1,0
K07010,1,0.4864864864864865,0.0,0.0,0.0,0.4864864864864865,0,0,0,1
K07133,1,0.47947947947947944,0.0,0.47947947947947944,0.0,0.0,0,1,0,0
K01804,1,0.4779541446208113,0.4779541446208113,0.0,0.0,0.0,1,0,0,0
K02986,1,0.47547547547547553,0.0,0.47547547547547553,0.0,0.0,0,1,0,0
K06919,1,0.4714714714714715,0.0,0.0,0.0,0.4714714714714715,0,0,0,1
K04656,1,0.4714714714714715,0.0,0.4714714714714715,0.0,0.0,0,1,0,0
K16109,1,0.4664664664664665,0.0,0.0,0.0,0.4664664664664665,0,0,0,1
K00926,1,0.4664664664664665,0.0,0.4664664664664665,0.0,0.0,0,1,0,0
K07727,1,0.4654654654654654,0.0,0.0,0.0,0.4654654654654654,0,0,0,1
K03150,1,0.46346346346346345,0.0,0.0,0.0,0.46346346346346345,0,0,0,1
K09460,1,0.4624624624624625,0.0,0.4624624624624625,0.0,0.0,0,1,0,0
K03595,1,0.4604604604604604,0.0,0.4604604604604604,0.0,0.0,0,1,0,0
K07507,1,0.45945945945945943,0.0,0.45945945945945943,0.0,0.0,0,1,0,0
K18349,1,0.45845845845845845,0.0,0.45845845845845845,0.0,0.0,0,1,0,0
K01552,1,0.4554554554554554,0.0,0.4554554554554554,0.0,0.0,0,1,0,0
K00626,1,0.4464464464464465,0.0,0.4464464464464465,0.0,0.0,0,1,0,0
K15384,1,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0,1,0,0
K07497,1,0.44344344344344344,0.0,0.44344344344344344,0.0,0.0,0,1,0,0
K01737,1,0.44244244244244246,0.0,0.44244244244244246,0.0,0.0,0,1,0,0
K07165,1,0.4381625441696113,0.0,0.0,0.4381625441696113,0.0,0,0,1,0
K03637,1,0.4354354354354354,0.0,0.0,0.0,0.4354354354354354,0,0,0,1
K03565,1,0.4314314314314315,0.0,0.0,0.0,0.4314314314314315,0,0,0,1
K04485,1,0.4314314314314315,0.0,0.4314314314314315,0.0,0.0,0,1,0,0
K09808,1,0.4304304304304304,0.0,0.4304304304304304,0.0,0.0,0,1,0,0
K03629,1,0.4304304304304304,0.0,0.0,0.0,0.4304304304304304,0,0,0,1
K02574,1,0.42742742742742745,0.0,0.0,0.0,0.42742742742742745,0,0,0,1
K06397,1,0.4244244244244244,0.0,0.4244244244244244,0.0,0.0,0,1,0,0
K14652,1,0.4194194194194194,0.0,0.0,0.0,0.4194194194194194,0,0,0,1
K03978,1,0.4184184184184184,0.0,0.0,0.0,0.4184184184184184,0,0,0,1
K20831,1,0.41741741741741745,0.0,0.41741741741741745,0.0,0.0,0,1,0,0
K07813,1,0.4084084084084084,0.0,0.4084084084084084,0.0,0.0,0,1,0,0
K09761,1,0.40740740740740744,0.0,0.40740740740740744,0.0,0.0,0,1,0,0
K02959,1,0.3993993993993994,0.0,0.3993993993993994,0.0,0.0,0,1,0,0
K01810,1,0.3985890652557319,0.3985890652557319,0.0,0.0,0.0,1,0,0,0
K03551,1,0.39639639639639634,0.0,0.39639639639639634,0.0,0.0,0,1,0,0
K00873,1,0.39139139139139134,0.0,0.39139139139139134,0.0,0.0,0,1,0,0
K25088,1,0.3873873873873874,0.0,0.0,0.0,0.3873873873873874,0,0,0,1
K03704,1,0.38538538538538536,0.0,0.38538538538538536,0.0,0.0,0,1,0,0
K08659,1,0.3823823823823824,0.0,0.0,0.0,0.3823823823823824,0,0,0,1
K06405,1,0.38138138138138133,0.0,0.38138138138138133,0.0,0.0,0,1,0,0
K03075,1,0.37637637637637633,0.0,0.37637637637637633,0.0,0.0,0,1,0,0
K03406,1,0.37537537537537535,0.0,0.37537537537537535,0.0,0.0,0,1,0,0
K02952,1,0.3733733733733734,0.0,0.0,0.0,0.3733733733733734,0,0,0,1
K03086,1,0.36936936936936937,0.0,0.0,0.0,0.36936936936936937,0,0,0,1
K02078,1,0.3623623623623624,0.0,0.0,0.0,0.3623623623623624,0,0,0,1
K01885,1,0.3615520282186949,0.3615520282186949,0.0,0.0,0.0,1,0,0,0
K06187,1,0.36036036036036034,0.0,0.0,0.0,0.36036036036036034,0,0,0,1
K07775,1,0.35935935935935936,0.0,0.0,0.0,0.35935935935935936,0,0,0,1
K03625,1,0.3583583583583584,0.0,0.3583583583583584,0.0,0.0,0,1,0,0
K22300,1,0.3533533533533534,0.0,0.3533533533533534,0.0,0.0,0,1,0,0
K07042,1,0.35035035035035034,0.0,0.0,0.0,0.35035035035035034,0,0,0,1
K04488,1,0.34534534534534533,0.0,0.34534534534534533,0.0,0.0,0,1,0,0
K21586,1,0.3413413413413413,0.0,0.0,0.0,0.3413413413413413,0,0,0,1
K06024,1,0.3413413413413413,0.0,0.3413413413413413,0.0,0.0,0,1,0,0
K11690,1,0.3373373373373373,0.0,0.0,0.0,0.3373373373373373,0,0,0,1
K01358,1,0.3373373373373373,0.0,0.3373373373373373,0.0,0.0,0,1,0,0
K07460,1,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0,1,0,0
K04075,1,0.3298059964726632,0.3298059964726632,0.0,0.0,0.0,1,0,0,0
K01839,1,0.3253253253253253,0.0,0.0,0.0,0.3253253253253253,0,0,0,1
K16395,1,0.31931931931931934,0.0,0.0,0.0,0.31931931931931934,0,0,0,1
K03687,1,0.31731731731731727,0.0,0.0,0.0,0.31731731731731727,0,0,0,1
K07492,1,0.31731731731731727,0.0,0.31731731731731727,0.0,0.0,0,1,0,0
K02996,1,0.3153153153153153,0.0,0.0,0.0,0.3153153153153153,0,0,0,1
K06973,1,0.3153153153153153,0.0,0.3153153153153153,0.0,0.0,0,1,0,0
K01493,1,0.3103103103103103,0.0,0.0,0.0,0.3103103103103103,0,0,0,1
K01866,1,0.30430430430430433,0.0,0.30430430430430433,0.0,0.0,0,1,0,0
K05808,1,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0,1,0,0
K03550,1,0.2892892892892893,0.0,0.0,0.0,0.2892892892892893,0,0,0,1
K04066,1,0.28828828828828834,0.0,0.28828828828828834,0.0,0.0,0,1,0,0
K03621,1,0.28328328328328334,0.0,0.28328328328328334,0.0,0.0,0,1,0,0
K18346,1,0.2792792792792793,0.0,0.2792792792792793,0.0,0.0,0,1,0,0
K02601,1,0.2782782782782782,0.0,0.0,0.0,0.2782782782782782,0,0,0,1
K03427,1,0.27127127127127126,0.0,0.27127127127127126,0.0,0.0,0,1,0,0
K03832,1,0.2682682682682682,0.0,0.2682682682682682,0.0,0.0,0,1,0,0
K08978,1,0.26726726726726724,0.0,0.26726726726726724,0.0,0.0,0,1,0,0
K07284,1,0.26626626626626626,0.0,0.26626626626626626,0.0,0.0,0,1,0,0
K25232,1,0.26626626626626626,0.0,0.0,0.0,0.26626626626626626,0,0,0,1
K01610,1,0.26126126126126126,0.0,0.26126126126126126,0.0,0.0,0,1,0,0
K07273,1,0.2552552552552553,0.0,0.2552552552552553,0.0,0.0,0,1,0,0
K00945,1,0.25225225225225223,0.0,0.0,0.0,0.25225225225225223,0,0,0,1
K03439,1,0.24867724867724872,0.24867724867724872,0.0,0.0,0.0,1,0,0,0
K15573,1,0.24691358024691357,0.24691358024691357,0.0,0.0,0.0,1,0,0,0
K06901,1,0.24524524524524527,0.0,0.24524524524524527,0.0,0.0,0,1,0,0
K19629,1,0.2432432432432432,0.0,0.2432432432432432,0.0,0.0,0,1,0,0
K09747,1,0.24124124124124124,0.0,0.0,0.0,0.24124124124124124,0,0,0,1
K05970,1,0.23223223223223222,0.0,0.23223223223223222,0.0,0.0,0,1,0,0
K09787,1,0.23223223223223222,0.0,0.0,0.0,0.23223223223223222,0,0,0,1
K02933,1,0.2272272272272272,0.0,0.0,0.0,0.2272272272272272,0,0,0,1
K00831,1,0.22622622622622623,0.0,0.0,0.0,0.22622622622622623,0,0,0,1
K03977,1,0.22422422422422428,0.0,0.22422422422422428,0.0,0.0,0,1,0,0
K03205,1,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0,1,0,0
K09765,1,0.21921921921921927,0.0,0.21921921921921927,0.0,0.0,0,1,0,0
K07729,1,0.21621621621621623,0.0,0.0,0.0,0.21621621621621623,0,0,0,1
K21395,1,0.21121121121121122,0.0,0.0,0.0,0.21121121121121122,0,0,0,1
K02946,1,0.21121121121121122,0.0,0.21121121121121122,0.0,0.0,0,1,0,0
K04096,1,0.20920920920920916,0.0,0.20920920920920916,0.0,0.0,0,1,0,0
K19353,1,0.20320320320320318,0.0,0.0,0.0,0.20320320320320318,0,0,0,1
K01999,1,0.20020020020020024,0.0,0.0,0.0,0.20020020020020024,0,0,0,1
K03723,1,0.19753086419753085,0.19753086419753085,0.0,0.0,0.0,1,0,0,0
K03601,1,0.19419419419419415,0.0,0.19419419419419415,0.0,0.0,0,1,0,0
K25919,1,0.19019019019019023,0.0,0.19019019019019023,0.0,0.0,0,1,0,0
K06960,1,0.18918918918918914,0.0,0.18918918918918914,0.0,0.0,0,1,0,0
K20492,1,0.1871871871871872,0.0,0.0,0.0,0.1871871871871872,0,0,0,1
K07339,1,0.1871871871871872,0.0,0.1871871871871872,0.0,0.0,0,1,0,0
K22927,1,0.1861861861861862,0.0,0.1861861861861862,0.0,0.0,0,1,0,0
K03924,1,0.18318318318318316,0.0,0.18318318318318316,0.0,0.0,0,1,0,0
K01297,1,0.18218218218218218,0.0,0.0,0.0,0.18218218218218218,0,0,0,1
K21929,1,0.18218218218218218,0.0,0.18218218218218218,0.0,0.0,0,1,0,0
K01005,1,0.1811811811811812,0.0,0.1811811811811812,0.0,0.0,0,1,0,0
K01809,1,0.17817817817817816,0.0,0.17817817817817816,0.0,0.0,0,1,0,0
K02784,1,0.17417417417417413,0.0,0.0,0.0,0.17417417417417413,0,0,0,1
K12695,1,0.17217217217217218,0.0,0.0,0.0,0.17217217217217218,0,0,0,1
K06201,1,0.1693121693121693,0.1693121693121693,0.0,0.0,0.0,1,0,0,0
K01872,1,0.16916916916916913,0.0,0.16916916916916913,0.0,0.0,0,1,0,0
K02888,1,0.16816816816816815,0.0,0.0,0.0,0.16816816816816815,0,0,0,1
K09691,1,0.16416416416416413,0.0,0.16416416416416413,0.0,0.0,0,1,0,0
K11145,1,0.16016016016016021,0.0,0.0,0.0,0.16016016016016021,0,0,0,1
K02950,1,0.15815815815815815,0.0,0.15815815815815815,0.0,0.0,0,1,0,0
K07447,1,0.1561561561561562,0.0,0.0,0.0,0.1561561561561562,0,0,0,1
K10541,1,0.1551551551551551,0.0,0.1551551551551551,0.0,0.0,0,1,0,0
K15869,1,0.1534391534391535,0.1534391534391535,0.0,0.0,0.0,1,0,0,0
K21838,1,0.15315315315315314,0.0,0.0,0.0,0.15315315315315314,0,0,0,1
K12913,1,0.15215215215215216,0.0,0.15215215215215216,0.0,0.0,0,1,0,0
K02911,1,0.1511511511511512,0.0,0.1511511511511512,0.0,0.0,0,1,0,0
K01998,1,0.14814814814814814,0.0,0.0,0.0,0.14814814814814814,0,0,0,1
K19630,1,0.1463844797178131,0.1463844797178131,0.0,0.0,0.0,1,0,0,0
K03789,1,0.1451451451451451,0.0,0.1451451451451451,0.0,0.0,0,1,0,0
K09762,1,0.14414414414414412,0.0,0.0,0.0,0.14414414414414412,0,0,0,1
K00016,1,0.14214214214214216,0.0,0.0,0.0,0.14214214214214216,0,0,0,1
K03570,1,0.13613613613613618,0.0,0.0,0.0,0.13613613613613618,0,0,0,1
K01689,1,0.1351351351351351,0.0,0.1351351351351351,0.0,0.0,0,1,0,0
K07574,1,0.13013013013013008,0.0,0.0,0.0,0.13013013013013008,0,0,0,1
K04083,1,0.11011011011011007,0.0,0.0,0.0,0.11011011011011007,0,0,0,1
K10254,1,0.10810810810810811,0.0,0.10810810810810811,0.0,0.0,0,1,0,0
K05995,1,0.10610610610610616,0.0,0.10610610610610616,0.0,0.0,0,1,0,0
K02965,1,0.10410410410410409,0.0,0.10410410410410409,0.0,0.0,0,1,0,0
K07126,1,0.10110110110110115,0.0,0.10110110110110115,0.0,0.0,0,1,0,0
K03979,1,0.10010010010010006,0.0,0.0,0.0,0.10010010010010006,0,0,0,1
K14245,1,0.09909909909909909,0.0,0.09909909909909909,0.0,0.0,0,1,0,0
K03091,1,0.09809809809809811,0.0,0.09809809809809811,0.0,0.0,0,1,0,0
K14761,1,0.09609609609609615,0.0,0.0,0.0,0.09609609609609615,0,0,0,1
K23108,1,0.08908908908908908,0.0,0.08908908908908908,0.0,0.0,0,1,0,0
K02982,1,0.08608608608608603,0.0,0.0,0.0,0.08608608608608603,0,0,0,1
K18114,1,0.08508508508508505,0.0,0.08508508508508505,0.0,0.0,0,1,0,0
K02935,1,0.08408408408408408,0.0,0.08408408408408408,0.0,0.0,0,1,0,0
K01069,1,0.08108108108108103,0.0,0.08108108108108103,0.0,0.0,0,1,0,0
K02864,1,0.08008008008008005,0.0,0.0,0.0,0.08008008008008005,0,0,0,1
K02878,1,0.07607607607607603,0.0,0.0,0.0,0.07607607607607603,0,0,0,1
K16125,1,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0,0,0,1
K01887,1,0.07307307307307309,0.0,0.07307307307307309,0.0,0.0,0,1,0,0
K16211,1,0.07207207207207211,0.0,0.07207207207207211,0.0,0.0,0,1,0,0
K01921,1,0.07207207207207211,0.0,0.0,0.0,0.07207207207207211,0,0,0,1
K06333,1,0.06906906906906907,0.0,0.06906906906906907,0.0,0.0,0,1,0,0
K18679,1,0.06606606606606602,0.0,0.0,0.0,0.06606606606606602,0,0,0,1
K18672,1,0.06406406406406406,0.0,0.0,0.0,0.06406406406406406,0,0,0,1
K02913,1,0.06360424028268552,0.0,0.0,0.06360424028268552,0.0,0,0,1,0
K02477,1,0.06306306306306309,0.0,0.0,0.0,0.06306306306306309,0,0,0,1
K07584,1,0.06006006006006004,0.0,0.06006006006006004,0.0,0.0,0,1,0,0
K08591,1,0.056056056056056014,0.0,0.056056056056056014,0.0,0.0,0,1,0,0
K01159,1,0.055055055055055035,0.0,0.055055055055055035,0.0,0.0,0,1,0,0
K02988,1,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0,1,0,0
K01945,1,0.05305305305305308,0.0,0.0,0.0,0.05305305305305308,0,0,0,1
K07304,1,0.048048048048048075,0.0,0.048048048048048075,0.0,0.0,0,1,0,0
K23242,1,0.0470470470470471,0.0,0.0470470470470471,0.0,0.0,0,1,0,0
K02990,1,0.04304304304304307,0.0,0.04304304304304307,0.0,0.0,0,1,0,0
K02073,1,0.041041041041041004,0.0,0.0,0.0,0.041041041041041004,0,0,0,1
K08998,1,0.040040040040040026,0.0,0.040040040040040026,0.0,0.0,0,1,0,0
K03110,1,0.03880070546737213,0.03880070546737213,0.0,0.0,0.0,1,0,0,0
K02356,1,0.03803803803803807,0.0,0.0,0.0,0.03803803803803807,0,0,0,1
K02906,1,0.034034034034034044,0.0,0.034034034034034044,0.0,0.0,0,1,0,0
K10536,1,0.026026026026025995,0.0,0.026026026026025995,0.0,0.0,0,1,0,0
K01951,1,0.02202202202202197,0.0,0.0,0.0,0.02202202202202197,0,0,0,1
K08234,1,0.021201413427561877,0.0,0.0,0.021201413427561877,0.0,0,0,1,0
K21228,1,0.012012012012011963,0.0,0.012012012012011963,0.0,0.0,0,1,0,0
K00761,1,0.009009009009009028,0.0,0.0,0.0,0.009009009009009028,0,0,0,1
K20591,1,0.007054673721340388,0.007054673721340388,0.0,0.0,0.0,1,0,0,0
K00705,1,0.00700700700700696,0.0,0.0,0.0,0.00700700700700696,0,0,0,1
K00962,1,0.006006006006005982,0.0,0.0,0.0,0.006006006006005982,0,0,0,1
K00620,1,0.004004004004004025,0.0,0.0,0.0,0.004004004004004025,0,0,0,1
K00790,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
