feature,mi_score
K01653,0.0
K01624,0.0
K20488,0.0
K20487,0.0
K20442,0.0
K01426,0.0
K01811,0.0
K01406,0.0
K01358,0.0
K01006,0.0
K01005,0.0
K21228,0.0
K20836,0.0
K20831,0.0
K20591,0.0
K20491,0.0
K01874,0.0
K01872,0.0
K01867,0.0
K01866,0.0
K01421,0.0
K07560,0.0
K07507,0.0
K07497,0.0
K07495,0.0
K04487,0.0
K04485,0.0
K04096,0.0
K07733,0.0
K07726,0.0
K07699,0.0
K07667,0.0
K05810,0.0
K02775,0.0
K04769,0.0
K04758,0.0
K04757,0.0
K04656,0.0
K04488,0.0
K07304,0.0
K07284,0.0
K07273,0.0
K06921,0.0
K06901,0.0
K06890,0.0
K06881,0.0
K07458,0.0
K05808,0.0
K09460,0.0
K09157,0.0
K09125,0.0
K09014,0.0
K08998,0.0
K08978,0.0
K08600,0.0
K03977,0.0
K03924,0.0
K03832,0.0
K03798,0.0
K03789,0.0
K09607,0.0
K07566,0.0
K04077,0.0
K04075,0.0
K04074,0.0
K04070,0.0
K04066,0.0
K07494,0.0
K07493,0.0
K07492,0.0
K07485,0.0
K06207,0.0
K06201,0.0
K06200,0.0
K07584,0.0
K04078,0.0
K21472,0.0
K00864,0.0
K00858,0.0
K00857,0.0
K22391,0.0
K22300,0.0
K22293,0.0
K22093,0.0
K21929,0.0
K00031,0.0
K00929,0.0
K00926,0.0
K07448,0.0
K00873,0.0
K00868,0.0
