feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
K03307,0.0016973095670521517,1566.0,0.6011800548847414,0.6011800548847414,0.2878306839534899,4.801075998932985,4.513245314979495,up,0.008684677356706534
K20849,0.0012832938240292047,1577.0,0.6007329740934381,0.6007329740934381,0.29956598417571634,5.265280451627188,4.9657144674514715,up,0.007305330643283136
K02948,0.00599314369553624,1513.0,0.6007216729908218,0.6007216729908218,0.06955265529652177,5.644221537263949,5.574668881967427,up,0.02015596920621523
K00661,0.001829857168005606,1563.0,0.600529480214115,0.600529480214115,0.155177839587747,5.587437314227874,5.432259474640127,up,0.008978590208684224
K25089,0.0035272110610366416,1536.0,0.6001220434330364,0.6001220434330364,0.2902084368548481,4.859917265509354,4.569708828654506,up,0.013928776412201752
K23396,0.00711162679821151,1455.0,0.598366005201525,0.598366005201525,1.1210795547293697,0.4002996308942618,-0.7207799238351079,up,0.022317720016772652
K03523,0.009300610330366553,1493.0,0.5975623856626847,0.5975623856626847,0.16018329571497514,5.443929492631915,5.2837461969169395,up,0.0272389812570869
K00031,0.020296073387287956,1455.0,0.5973053207911854,0.5973053207911854,0.09520877108905701,5.193539629559954,5.098330858470897,up,0.047744788021974356
K09458,0.00019295801961271718,1646.0,0.5965393474244065,0.5965393474244065,0.23142207538141246,5.1859890611380886,4.954566985756676,up,0.0028258087845800914
K01190,0.0030582661645809656,1542.0,0.5960618104147197,0.5960618104147197,0.24159544708452696,6.359949837293291,6.118354390208764,up,0.012848626218606931
K17836,0.0007011037692427487,1600.0,0.5946312388640378,0.5946312388640378,0.2817060134124505,4.896376818731925,4.6146708053194745,up,0.005238360548603492
K23397,0.0008451346696014137,1593.0,0.5929083486108874,0.5929083486108874,0.19353896589394282,5.011487613668804,4.817948647774861,up,0.005943059307624915
K01925,3.463174826424936e-05,1702.0,0.590659135482082,0.590659135482082,0.1779972214434391,5.180179805951358,5.002182584507919,up,0.0020446151949707796
