feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
f__Enterobacteriaceae,0.7382497780183291,2452.0,0.07614456095942083,0.07614456095942083,0.055187120774248304,5.191728746382656,4.996881092671093,up,0.950496219073955
f__Eubacteriaceae,0.4347277858351569,2559.0,0.06065506846108838,0.06065506846108838,0.044759507968445,5.151244820314936,4.99388154143367,up,0.9473606692385368
f__FGB2875,0.940064576558677,2353.0,0.11096513018094821,0.11096513018094821,0.0,-2.056325768495714,-2.157515803390891,up,0.9726508959978485
f__Corynebacteriaceae,0.6549075236507151,2479.0,0.15343848228130463,0.15343848228130463,0.0,-1.383920437378585,-1.626771115870294,up,0.9473606692385368
f__Peptostreptococcaceae,0.6731037481206118,2270.0,0.1326284819194028,-0.1326284819194028,-0.182241770140394,2.6858165671805017,3.0474499920319937,down,0.9473606692385368
f__Bifidobacteriaceae,0.8150467803527273,2315.0,0.06350134952428087,-0.06350134952428087,-0.047585636894743155,5.457262552996207,5.640265563681115,down,0.9626536775819613
f__FGB9120,0.39645945245965497,2168.0,0.2968570784269486,-0.2968570784269486,-0.7486653563033843,0.3268512170031184,0.5491877422633619,down,0.9473606692385368
f__Candidatus_Saccharimonadaceae,0.8085673212554976,2313.0,0.0808700464618866,-0.0808700464618866,0.0,-0.5028181299428948,-0.29948204325144406,down,0.9626151459356797
f__FGB15212,0.3872199248226502,2579.0,0.1408440890801704,0.1408440890801704,0.43630842334960546,0.608155327562571,0.4494409013294499,up,0.9473606692385368
f__FGB618,0.42739427811559205,2562.0,0.33471369482951907,0.33471369482951907,0.0,-3.670293610880671,-4.165614272627399,up,0.9473606692385368
f__FGB82363,0.49067870932066526,2537.0,0.2799018670507481,0.2799018670507481,0.13091409905717377,1.3248712790393304,1.2099421737376,up,0.9473606692385368
f__Coprobacillaceae,0.4673337292145693,2197.0,0.09399724969516374,-0.09399724969516374,0.0,-1.398395106112885,-1.1303363307215697,down,0.9473606692385368
f__Candidatus_Saccharibacteria_unclassified,0.15554045223560736,2031.0,0.3826640034796912,-0.3826640034796912,-1.4204821182331606,0.6422137160911645,1.7190452262954332,down,0.9473606692385368
f__Candidatus_Nanoperiomorbaceae,0.592874483007928,2500.0,0.10538336769251755,0.10538336769251755,0.0,-2.3887504267817343,-2.5557774878679527,up,0.9473606692385368
f__FGB1226,0.07246677634267423,2802.0,0.2961793071054651,0.2961793071054651,0.0,-1.91948490332262,-2.6352844485482625,up,0.9473606692385368
f__Enterococcaceae,0.9300991057930379,2350.0,0.02451620416912991,0.02451620416912991,0.0,-0.07176549192511686,-0.15181199614984178,up,0.9726508959978485
f__FGB1262,0.6279960232666452,2488.0,0.23572183452341047,0.23572183452341047,0.0,-1.2325806214365236,-1.5571734469039424,up,0.9473606692385368
f__Barnesiellaceae,0.0363712901633743,2873.0,0.43601812806810786,0.43601812806810786,3.9923791701508824,1.3055648205275532,0.08202997040802772,up,0.9473606692385368
f__Selenomonadaceae,0.10241314683506612,2763.0,0.4258600500812206,0.4258600500812206,0.0,-0.9966537671625201,-2.3325169244669857,up,0.9473606692385368
f__Actinomycetaceae,0.4225455661524572,2179.0,0.13424384206766482,-0.13424384206766482,-0.36107244650999193,1.3560242660902178,1.7416508590205642,down,0.9473606692385368
f__FGB1126,0.5282042403654144,2220.0,0.06508686549999203,-0.06508686549999203,0.0,-2.7492221956742275,-2.6725592970778247,down,0.9473606692385368
f__Bianqueaceae,0.8476255757634981,2325.0,0.043281480265219906,0.043281480265219906,0.0,-2.550925054735494,-2.6190879903287425,up,0.9643861299966602
f__Atopobiaceae,0.8903621709657936,2405.0,0.03647408328726159,0.03647408328726159,0.0,-0.8414519240963476,-0.94549873175947,up,0.9643861299966602
f__Candidatus_Nanosynbacteraceae,0.8771725063597323,2334.0,0.05793407552831957,-0.05793407552831957,0.0,-2.0631655922342342,-1.9972015955012399,down,0.9643861299966602
f__Sutterellaceae,0.3387856876968661,2142.0,0.11808966178606785,-0.11808966178606785,-0.1520626169969802,2.8886029771345143,3.2096912880627864,down,0.9473606692385368
