feature,correlation,correlation_raw,p_value,direction,p_adj
g__GGB3005,0.011174108295649994,0.011174108295649994,0.8800081465535347,positive,0.9526326888102942
g__Corynebacterium,0.011107444943844896,-0.011107444943844896,0.8807186740552827,negative,0.9526326888102942
g__Ruthenibacterium,0.010709963066138677,0.010709963066138677,0.8849571696031124,positive,0.9526326888102942
g__Klebsiella,0.010420355903519472,-0.010420355903519472,0.8880474217723081,negative,0.9526326888102942
g__Neobittarella,0.009205005871898951,-0.009205005871898951,0.9010336865253061,negative,0.9621898190948971
g__GGB9770,0.008341199744918776,-0.008341199744918776,0.9102798372130811,negative,0.9638314207275634
g__GGB9712,0.00814459856529494,0.00814459856529494,0.9123859795226607,positive,0.9638314207275634
g__Phocaeicola,0.007809053184152292,0.007809053184152292,0.9159820007788763,positive,0.9638314207275634
g__GGB9616,0.007536231647943818,0.007536231647943818,0.9189070748461939,positive,0.9638314207275634
g__Parabacteroides,0.005179311012572359,0.005179311012572359,0.9442181428819029,positive,0.9788248492968583
g__GGB9730,0.00511339168255447,0.00511339168255447,0.9449269761837599,positive,0.9788248492968583
g__Faecalibacillus,0.004883271119738862,-0.004883271119738862,0.9474018075852848,negative,0.9788248492968583
g__Simiaoa,0.004661073578360052,0.004661073578360052,0.9497919088516125,positive,0.9788248492968583
g__GGB3175,0.003745111355288806,-0.003745111355288806,0.9596490911880727,negative,0.981041653275583
g__GGB3740,0.003620968696375795,-0.003620968696375795,0.9609855640801038,negative,0.981041653275583
g__Turicibacter,0.0029608476807540273,0.0029608476807540273,0.9680939137243416,positive,0.981041653275583
g__GGB3653,0.0029165717084731362,-0.0029165717084731362,0.9685707848017409,negative,0.981041653275583
g__Bacteroides,0.0020183307441864785,0.0020183307441864785,0.9782473947264071,positive,0.9813580494138998
g__Eubacteriaceae_unclassified,0.0017795222232261602,0.0017795222232261602,0.9808206342710891,positive,0.9813580494138998
g__GGB51647,0.0017296500152442838,0.0017296500152442838,0.9813580494138998,positive,0.9813580494138998
