sample_id,label,f__Synergistaceae,f__Rikenellaceae,f__Tannerellaceae,f__Bacteroidaceae,f__Coriobacteriaceae,f__Eubacteriales_unclassified,f__Oscillospiraceae,f__Odoribacteraceae,f__Acidaminococcaceae,f__Lachnospiraceae,f__Clostridiaceae,f__Desulfovibrionaceae,f__Christensenellaceae,f__Eubacteriales_Family_XIII_Incertae_Sedis,f__Lactobacillaceae,f__Eggerthellaceae,f__Eubacteriales_incertae_sedis,f__Streptococcaceae,f__Erysipelotrichaceae,f__Enterobacteriaceae,f__Eubacteriaceae,f__Peptostreptococcaceae,f__Bifidobacteriaceae,f__Candidatus_Saccharimonadaceae,f__Prevotellaceae,f__FGB15212,f__Coprobacillaceae,f__Candidatus_Saccharibacteria_unclassified,f__FGB1226,f__Enterococcaceae,f__FGB1262,f__Barnesiellaceae,f__Selenomonadaceae,f__FGB1126,f__Actinomycetaceae,f__Sutterellaceae,f__Atopobiaceae,f__FGB1776,f__FGB14936,f__FGB2982,f__FGB1765,f__Turicibacteraceae,f__FGB3069,f__FGB1217,f__FGB75721,f__Pasteurellaceae,f__FGB3048,f__FGB3038,f__FGB1011,f__Clostridia_unclassified,f__FGB3047,f__Veillonellaceae,f__Bacteria_unclassified,f__FGB3023,f__FGB1354,f__FGB2915,f__Carnobacteriaceae,f__FGB1227,f__FGB3057,f__Akkermansiaceae,f__FGB1292,f__Firmicutes_unclassified,f__FGB1380,f__FGB3062,f__FGB38642,f__FGB77988,f__Propionibacteriaceae,f__FGB45628,f__Candidatus_Nanogingivalaceae,f__Bacillales_unclassified,f__FGB4806,f__Micrococcaceae,f__FGB4605,f__Oxalobacteraceae,f__FGB1359,f__FGB45503,f__FGB72924,f__FGB2997,f__FGB3072,f__FGB1325,f__FGB2960,f__FGB10477,f__FGB32970,f__FGB9989,f__Corynebacteriaceae,f__Fusobacteriaceae
CRR1090629,0,1.65102,0.0,0.00603,22.90247,0.0,0.0,3.39614,0.0,0.0,22.74149,2.06928,0.0,0.0,0.05796,0.013770000000000001,0.31386000000000003,0.0,12.510860000000001,3.71744,4.54115,0.0,0.29625,0.21582,0.0078,0.0,0.0,0.06784,0.02147,0.0,0.05956,0.0,0.0,0.0,0.0,0.04807,0.0,0.00268,0.0,0.0,0.0,0.0,0.010190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28137,0.0,0.0,0.0,0.0,0.03531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139
CRR1090630,0,0.0,5.842709999999999,4.7545,15.09346,0.45288,4.00391,15.51864,0.11189,8.26281,13.849119999999997,1.9171399999999998,0.34193,0.0,0.0,0.029140000000000003,0.89518,0.0,0.07495,1.34261,12.06701,0.0,0.0327,2.34236,0.0,0.0,0.0,0.0,0.0,0.0,0.01993,0.0,0.0,0.0,0.0,0.00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377,1.16575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203,0.04145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01174
CRR1090631,0,0.01098,3.78251,2.80687,24.92483,0.0,5.53613,22.62088,0.0,6.17079,16.10671,0.8981699999999998,0.44945,0.00337,0.00618,0.0,0.02433,3.33598,0.16863,0.10394999999999999,0.07409,1.57568,0.00032,1.94641,0.0015,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64971,0.0,0.0,0.60604,0.0,0.02739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16273,0.0,0.0,0.03115,0.0,0.22053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51645,0.16354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44747,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090632,0,0.0,0.30839,0.45426000000000005,11.162599999999998,7.2656,0.19555,1.9233,0.07598,2.94957,27.33257,14.240960000000001,0.20743,0.0,0.00274,0.010709999999999999,0.0969,0.0,0.36894,0.91633,1.47444,0.5610200000000001,0.00195,2.18718,0.01264,0.0,0.0,0.0,0.05663,0.0,0.0,0.0,0.0,0.0,0.0,0.02471,0.22074,0.00481,0.0,0.0,0.0,0.0,0.01069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462,0.0,0.13438,0.0,0.0,0.0,0.0,0.007850000000000001,0.0,0.0,0.0,0.03069,0.0,4.67118,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00321
CRR1090634,0,0.0,5.9412400000000005,1.82207,9.641420000000002,0.04295,0.56227,6.0577000000000005,0.64422,0.0,8.541700000000002,0.8969000000000001,0.2434,0.04847,0.09956,0.0,0.37871,0.52646,1.425,0.24136000000000002,0.89483,11.937579999999999,0.02113,0.042910000000000004,0.00354,21.39095,0.0,0.0,0.00412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19424,0.0,0.68429,0.0,0.34697,1.06206,0.0,0.0,0.08749,0.0,0.08789,0.00645,0.01105,0.07113,0.01018,0.0,0.22826,0.01969,0.01174,0.33615,0.03073,0.0,0.0,0.00886,0.23499,0.0,0.0075,0.0,0.0,0.05024,0.0,0.0,0.0,0.0,0.0,2.27301,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465,0.0,0.06176,0.0,0.0,0.0,0.0
CRR1090637,0,0.0,4.7044,0.6491,21.968119999999995,4.554860000000001,7.39103,11.357549999999998,0.0,0.07387,33.27906,10.458350000000003,0.80821,0.00385,0.00825,0.027639999999999998,0.18899,2.17022,0.25945999999999997,0.28631999999999996,0.0,0.42982,0.00506,0.00228,0.0,0.0,0.0,0.00577,0.08076,0.0,0.0,0.0,0.0,0.0,0.0,0.26953,0.0,0.02872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010360000000000001,0.0,0.0,0.0,0.0,0.04196,0.0,0.0,0.0,0.38615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37017,0.0,0.0,0.01193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090639,0,0.0,10.233929999999999,0.21892,1.20156,0.17543,4.74611,8.844970000000002,0.03465,0.0,9.867530000000004,0.44508000000000003,0.03177,0.00339,0.15561999999999998,0.0,0.32871999999999996,2.23762,0.12666,0.0494,44.15265,0.73828,0.044910000000000005,0.01696,0.00916,0.35957,0.0,0.0,0.012979999999999998,0.0,0.0,0.00086,0.08411,0.0,0.0,0.10994000000000001,0.02413,0.00467,0.0,0.0,0.0,0.0,0.0,0.03294,0.0,0.0,0.0,0.00018,0.0,0.05169,0.01438,0.01342,0.02531,0.00306,0.02957,0.02407,0.0,0.00492,0.00378,0.03484,0.0,0.02068,0.25107999999999997,0.0,0.0,0.08191,0.0,0.0,0.00148,0.0,0.0,0.83944,0.01851,0.0,0.0,0.0,0.0,0.0,0.0,0.00535,0.0,0.0,0.0,0.0,0.0,0.00673,0.0
CRR1090646,1,0.02066,6.6325899999999995,0.08219,0.98856,0.14469,1.02165,5.5109,0.02378,0.0,0.5399500000000002,0.0313,0.06174,0.05228,0.0,0.0,0.5892400000000001,0.0144,0.00148,0.0,34.88489,0.049260000000000005,0.07867,2.8588999999999998,0.0,0.0,0.0,0.0,0.0,0.03853,0.0,0.0,0.0,0.0,0.0,0.00171,0.26629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01564,0.01792,0.0,0.0,0.01524,0.0007,0.05062,0.0,0.23775,0.00745,0.0,0.0,0.0,0.0,0.0,0.0,30.253,0.31704,0.0,0.0,0.0,1.02344,0.0,0.0,0.0,0.0,0.0,12.20161,0.0,0.0,0.0,0.0,0.0,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090650,0,0.00045,8.18234,0.52401,8.923580000000001,0.06475,2.2915900000000002,20.800919999999994,0.18692,1.10421,33.42507999999998,2.0119800000000003,0.18317,0.0,0.07898,0.00113,0.12801,1.74157,0.32153,0.06977,1.00313,10.15786,0.007180000000000001,0.49015,0.00037,0.0,0.0,0.0,0.00273,0.0,0.0,0.0,0.60111,0.0,0.0,0.00754,1.03913,0.0,0.0,0.0,0.0,0.1825,0.0,0.0,0.0,0.0,0.00671,0.21004,0.16302,0.0,0.16279,0.0,1.7966900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02256,0.14361,0.09392,0.43889,0.0168,0.0,1.64475,0.0,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090652,1,0.0,10.588759999999999,0.51814,26.986359999999998,0.02817,1.2183,10.763419999999998,0.0,3.28542,20.358750000000008,2.03301,0.32989,0.0,0.07496,0.00587,1.36374,0.0,0.16101000000000001,0.45569000000000004,0.00588,7.378500000000001,0.0023899999999999998,0.63209,0.0,0.0,0.0,0.0,0.03705,0.01598,0.0,0.0,0.0,0.0,0.0,0.00812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21285,0.0,0.0,0.0,0.15092000000000003,0.0,0.11273,0.0,0.00195,0.03483,0.0,0.0,0.02606,0.0,0.23537,0.2405,8.16919,0.21726,0.09445,0.21102,0.0,0.0,0.0,0.0,0.0,0.01011,0.0,0.0,0.0,0.0,0.53204,0.0,0.0,0.0,0.0,0.0,0.36658,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090653,0,0.0,0.0,1.35953,5.5868400000000005,9.16468,0.26977,12.95738,0.0,1.12565,20.978070000000002,0.3402,0.18587,0.01229,0.11151,0.00108,1.04051,0.0,0.048650000000000006,0.17601,0.18949,0.42618999999999996,0.009309999999999999,20.89809,0.00199,7.97404,0.0,0.0,0.01507,0.0,0.0,0.0,0.0,0.0,0.0,0.08549,2.1897,0.0,0.0,5.60258,0.0,0.0,0.00514,0.0,0.0,0.0,0.00312,0.0,0.00619,0.0,0.02757,0.0,5.16326,0.01293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16834,0.0,0.00788,0.0,0.0,0.0,0.01202,0.0,0.0,0.0,0.0,0.00501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0
CRR1090654,0,0.01436,11.70026,0.38741,3.54754,2.7978799999999997,2.26718,15.727749999999997,0.53147,0.00492,14.78946,0.18248,0.01296,0.0,0.1389,0.7065600000000001,0.16434,0.87741,2.1525399999999997,0.30417999999999995,1.31297,0.21606999999999998,0.00349,1.8633000000000002,0.00075,15.49972,0.0,0.0,0.00904,0.0,0.00077,0.0,1.58696,0.0,0.0,0.01758,0.26207,0.006,0.86654,1.25849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786,0.0,0.00537,0.0,0.0,0.54413,0.00765,0.0,0.37752,0.0,0.03317,0.0,0.0,0.0,0.01593,0.0,0.0,0.33518,0.03586,0.0,0.0,0.0,0.0,0.00194,0.00439,0.04934,0.04873,0.0197,0.00822,0.02083,0.0,0.00327,0.0,0.0,0.0,0.0405,0.0,0.12424,0.0,0.0
CRR1090655,1,0.0,15.625660000000002,1.2510000000000001,2.64179,0.46482,1.99907,13.564969999999995,0.28143999999999997,0.71829,5.266699999999999,0.37807,0.48143,0.0,0.03264,0.0,0.32181,0.33137,0.0,0.006660000000000001,0.05856,1.4679,0.01246,0.10683000000000001,0.0,0.2338,0.01932,0.0,0.01829,0.00214,0.02717,0.0,1.38058,0.0,0.0,0.01313,0.096,0.00254,0.16852,1.9322,0.19697,0.10513000000000002,0.03034,0.00601,0.08673,0.01033,0.00559,0.04061,0.01729,0.0,0.0,0.01385,5.42018,0.00539,0.00747,0.02465,0.07281,0.0,0.0,0.0,0.0,0.0,0.01268,0.00069,0.64681,2.79759,0.0,0.00231,0.00022,5e-05,0.0,13.84553,0.00035,0.00253,0.0,0.10589,0.0,0.00887,0.06568,0.0,0.35821,0.04203,0.12012,0.01102,0.13851,0.0,0.0
CRR1090657,1,0.0,0.0,2.90749,11.50176,0.32868,1.5560299999999998,19.623859999999993,0.0,0.0,10.002220000000003,1.18156,2.63745,0.09393,0.057139999999999996,0.0,1.6671,7.49929,0.17928000000000002,0.15825,0.15434,2.10108,0.0,31.77723,0.15722,0.0,0.0,0.0,0.26777,0.0,0.0,0.0,0.0,0.0,0.0,0.12304000000000001,1.69577,0.00509,0.0,0.0,0.0,0.04248,0.0,0.0,0.2598,0.0,0.0,0.04121,0.00545,0.07552,0.03583,0.04798,0.11384,0.03764,0.0,0.0,0.0,0.00893,0.0,0.12277,0.0,0.22736,0.0,0.11105,0.0,1.48037,0.0,0.00394,0.0,0.02756,0.0,0.0,0.01111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090658,1,0.0,0.0,0.92622,25.853789999999996,2.38315,14.37688,9.436930000000002,0.0,1.0186,16.055830000000004,0.24192,0.97256,0.0,0.03327,4.48596,0.20503,2.54533,4.61216,0.24478,0.90811,1.57036,0.0,6.731,0.00526,0.0,0.0,0.03075,0.62814,0.0,0.0,0.0,0.0,1.59576,0.0,0.7369300000000001,0.0,0.21688999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089,0.0,2.15475,0.0,0.0,0.0,0.0,0.08030000000000001,0.0,0.0,0.0,0.15718,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.05425,0.006149999999999999,0.0,0.01301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00816
CRR1090659,0,0.0005,8.588420000000001,3.3255600000000003,39.81634,0.16474,0.75006,21.7026,0.19018999999999997,3.15879,8.042099999999998,2.0028,0.2751,0.0,0.03149,0.32935000000000003,0.05629000000000001,1.60674,0.09742999999999999,0.17531,0.2148,1.2547700000000002,0.02229,1.87567,0.0,0.0,0.0,0.00761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076,2.69787,0.0,0.0,0.0824,0.0,0.03866,0.0,0.0,0.0,0.0,0.82836,0.0,0.0,0.0,0.18714,0.0,2.03729,0.0,0.0,0.03861,0.0,0.0,0.0,0.00766,0.0,0.08114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0
CRR1090660,1,0.0,2.15814,0.0,18.0982,0.00455,22.357629999999997,19.15921,0.0,0.84576,23.388389999999994,4.072520000000001,0.13775,0.0,0.14064000000000002,0.0,0.16266,4.67587,0.13113,0.17631,0.04062,2.15395,0.02362,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26458,0.0,0.0,0.0,0.0,0.00268,0.0,0.0,0.00508,0.03359,0.0,0.01046,0.06923,0.0,0.0,0.0,0.0,0.0,0.19523,0.15444,0.24299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090662,0,0.0,2.51389,1.22669,30.43047,0.26252,1.4004999999999999,18.53118,0.14574,2.41098,22.493339999999996,5.474589999999999,0.20839,0.00157,0.057850000000000006,0.048810000000000006,0.14724,0.64983,0.32755999999999996,0.09003,0.00306,0.8218499999999999,0.04791,1.11044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631,0.55482,0.0,0.0,1.01028,0.0,0.0,0.0,0.0,0.0,0.0,0.02333,0.00773,0.0,0.01588,0.15078,0.01217,0.0744,0.02635,0.0,0.0,0.0,0.0,0.0,0.0,0.25305,0.18984,0.0,0.05662,0.0,0.00333,0.0,0.0,0.0,0.0,0.0,7.93168,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090664,1,0.0,16.22867,3.07979,23.47499,0.0,0.9860700000000001,12.842740000000001,0.19945,3.71627,4.43582,0.18928,1.34848,0.12432,0.09891,0.0,0.18758999999999998,2.54082,0.03137,0.03191,0.01836,1.70539,0.02946,1.2797800000000001,0.00761,0.3441,0.02135,0.0,0.02276,0.03667,0.00849,0.0,0.0,0.14726,0.0,0.00341,0.05047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11247,0.0,0.0,0.04205,0.04811,0.05633,0.0,0.03924,0.066,0.01613,0.0,0.0,0.0,0.0,0.0,0.08845,0.51849,0.0,0.0,0.0,0.0,1.38708,0.0,0.0,0.00145,0.01811,0.0,19.4916,0.0,0.0,0.49378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179,0.0
CRR1090666,1,0.0,4.955640000000001,0.28886,2.49618,0.5365,1.8366200000000001,11.55395,0.2976,0.0,26.137220000000003,1.0695,0.10145,0.0002,0.03383,0.0,0.76271,2.08164,0.8089999999999999,0.01919,0.01506,0.41587,0.034210000000000004,0.71528,0.0,9.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257,0.0,0.0,0.59557,0.0,0.17102,0.40964,0.0,0.5982500000000001,0.03047,0.0,0.0,0.02889,0.06585,0.01731,0.0,0.00147,0.0,0.00132,0.20667999999999997,0.00197,0.0,0.00745,0.0,0.00889,0.0,0.0,2.38329,0.04538,0.0,0.07873,0.17919,1.6099400000000001,0.0,0.0,0.0,0.0,0.0,4.94989,0.00469,0.02295,0.0,0.00525,0.02246,0.0248,0.0,0.0,0.01281,0.00031,0.0,0.03485,0.0,0.0,0.0
CRR1090671,1,0.0,15.91359,3.54956,28.23354000000001,0.0,0.83679,7.78324,0.40813,1.72125,22.750059999999994,1.0899199999999998,0.62552,0.09523999999999999,0.09757999999999999,0.0199,0.60473,1.93492,0.47518999999999995,0.3890700000000001,0.02864,0.06085,0.0,0.05352,0.0,0.08366,0.0,0.0,0.09417,0.0,0.0,0.0,0.38738,0.0,0.0,0.05367999999999999,9.32332,0.01091,0.0,0.95755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07347,0.0,0.0,0.008480000000000001,0.0,0.0,0.0,0.0,0.01656,0.0,0.03459,1.3018,0.09968,0.0,0.09535,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,0.00476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090672,1,0.0,12.908610000000001,1.09226,42.98966,0.00102,0.98902,20.883429999999993,0.41337999999999997,0.02024,11.121369999999999,1.21199,0.30624,0.0029,0.01884,0.00497,0.06935,0.51774,0.0,0.37422,0.35087,0.32955999999999996,0.00626,0.6621,0.00533,0.0,0.0,0.0,0.01476,0.0,0.0,0.0,0.69559,0.0,0.0,0.03437,0.7996399999999999,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.00416,0.0,0.0,0.02401,0.00676,0.02637,0.00035,0.01571,0.5157700000000001,0.04435,0.0,0.0,0.0,0.0,0.0,0.00378,0.0,0.07561,0.03828,0.08613,0.0,0.00339,0.0,0.0,0.0,0.0,0.0,0.33387,0.0,0.0,0.00038,0.00761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090673,1,0.0,12.251430000000001,0.3557,62.468210000000006,0.03937,0.6578099999999999,7.787460000000001,0.0,1.44114,6.3743799999999995,1.04968,0.27849,0.0,0.0,0.0,0.04136,0.8414,0.0,0.1459,0.25098,0.35532,0.01078,0.14311000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09286,3.82674,0.0,0.0,0.03293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01558,0.0,0.03244,0.01583,0.0,0.03387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07727,0.0,0.00666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195,0.0,0.0,0.0,0.0,0.0,0.01247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090675,0,0.0,23.94747,3.20911,20.10758,0.00352,0.74311,11.680610000000005,0.3087,4.14397,6.969900000000003,3.5650899999999996,0.14428,0.0514,0.02989,0.0,0.25954,3.77626,0.00033,0.05578,0.04369,5.5954500000000005,0.052489999999999995,7.10533,0.00192,2.39807,0.0,0.0011,0.00408,0.00119,0.0,0.0,0.0,0.0,0.0,0.0,0.29645,0.0,0.0,0.0,0.0,0.49679999999999996,0.0,0.0,0.29358,0.0,0.0,0.01472,0.01139,0.00522,0.00787,0.0,0.00802,0.02012,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.34465,0.0,0.00148,0.0,0.43013,0.0,0.0,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21734,0.0,0.02651,0.0,0.0,0.0
CRR1090678,0,0.0,1.3570499999999999,0.15572,4.744540000000001,0.60236,2.33947,29.7532,0.11946,0.03185,31.52513,1.78423,0.001,0.02638,0.0419,0.0,2.7482100000000003,19.05608,0.49964000000000003,0.5298700000000001,0.01704,2.23049,0.22432,0.0,0.01333,0.0,0.05688,0.0,0.20394000000000004,0.0,0.0,0.0,0.18567,0.0,0.0,0.0374,0.00942,0.00077,0.0,0.0,0.0,0.06725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987,0.0108,0.0,0.00015,0.00514,0.0,0.0,0.0,0.0037,0.0,0.01612,0.1375,0.0,0.00403,0.1173,0.0,0.07704,0.0,0.0,0.0,0.0,0.00091,0.30108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090683,1,0.00425,0.0,2.44815,64.21593,0.22268,2.65977,8.727310000000001,0.0,2.35809,11.331980000000001,3.4510699999999996,0.26338,0.0,0.03024,0.0,0.037059999999999996,0.0,0.00106,0.61389,0.02172,1.5496400000000001,0.0,0.0,0.01005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.0381,0.0,0.0,0.0,0.0,0.0,0.05818,0.08293,0.02292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090684,1,0.0,1.0226899999999999,0.45971,15.203859999999999,0.17039,2.92254,25.362459999999995,0.1122,0.98775,17.30861,1.8615699999999997,0.1375,0.0,0.029230000000000003,0.01809,0.57584,1.09184,1.31643,0.10617000000000001,24.78235,0.45653000000000005,0.0,0.66848,0.00375,0.0,0.02018,0.0,0.0178,0.0,0.0,0.0,0.058379999999999994,0.0,0.0,0.00498,0.09922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.01438,0.0,0.0,0.08456,0.00683,0.00861,0.00133,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043,0.00771,0.0,0.0,0.0,0.0,0.00035,0.04565,0.05334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,0.0,0.0
CRR1090688,1,0.0,0.07515000000000001,0.00024,0.12365,0.80562,0.04283,1.7618099999999997,0.0,0.0,0.80167,0.10534,0.0,0.0,0.0,18.80613,0.00743,0.02472,0.27313,0.0,0.67534,0.00341,0.0,2.24271,0.0,50.31264,0.0,0.0,0.0,0.0,0.0,0.0,0.01991,0.32448,0.0,0.0,1.67477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782,0.0,0.0,0.0,0.0,0.0,8.01581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090693,1,1.33587,0.00223,2.87777,25.37639,0.18049,0.27017,18.342849999999995,0.44802,3.91267,7.984849999999999,1.00037,0.16847,0.00095,0.24781999999999998,6.99808,0.35187,0.12965,10.672360000000001,3.64236,2.31063,0.8592000000000002,0.00263,2.09615,0.00081,0.00653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806,0.00389,0.0,0.0,0.0,0.0,0.0,0.00618,0.0,0.0,0.0,0.0,0.0,0.03896,0.00197,0.01536,0.0,2.4972700000000003,0.04398,0.0,0.0,0.0,0.00787,0.0,0.00126,3.35565,0.04029,0.0,0.0,0.0,0.0,0.0,0.00568,0.0,0.0,0.0,0.0,0.00541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090694,1,0.0,10.87123,0.15500000000000003,11.90314,0.43581,2.38913,10.297039999999996,0.11263000000000001,0.00818,8.842509999999999,0.49173,1.84242,0.14399,0.07271,0.0,0.43742,2.20206,0.00228,0.08750999999999999,0.034390000000000004,0.6664499999999999,0.00169,2.79458,0.00663,0.0,0.0,0.0,0.01089,0.0,0.0,0.0,0.03308,0.14618,0.0,0.00713,0.037540000000000004,0.0,0.11205,0.0,0.0,0.63833,0.0,0.0,0.22673,0.0,0.0,0.0,0.0,0.14096,0.02569,0.0,0.01531,0.0746,0.09441,0.0,0.0,0.0,0.02111,0.10554,20.0046,0.17548,0.23088,0.02024,0.0,4.54238,0.0,0.0,0.0017,0.0,0.0,17.9818,0.04004,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.27634,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090697,1,0.0,1.78159,0.23041,1.66803,7.55338,4.8251100000000005,10.775,0.05868,0.30208,28.037270000000003,1.0948,0.06317,0.04207,1.8397100000000002,0.04947,0.5745,0.0039,16.16843,1.0869700000000002,2.4587,0.26100999999999996,0.23265999999999998,3.24938,0.0,1.56875,0.0,0.14172,0.01851,0.03106,0.0,0.0,0.0,1.53453,0.0,0.20947,0.09941,0.00982,0.0,3.11626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12582,0.0,0.64534,0.0,0.0,0.00058,0.0,0.01813,0.0,0.0,4.44323,0.0096,0.12889,0.0,0.0,0.01867,0.0,0.0,0.0,0.0,0.00131,0.0,0.07654,0.0,0.04641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
