feature,importance
g__GGB12985,0.0003975732418586777
g__GGB32451,0.0003972418070147906
g__Obesumbacterium,0.00039718506776926957
g__GGB3118,0.00039544969031035215
g__GGB3606,0.00039526557110615516
g__Firmicutes_unclassified,0.0003943415145340084
g__Methanoculleus,0.000394015725516188
g__GGB9778,0.0003932788818011713
g__GGB4277,0.0003923229388915975
g__Loigolactobacillus,0.0003920974679437391
g__Zhenhengia,0.0003915901754915377
g__GGB9608,0.0003913695985384876
g__Gallalistipes,0.00039056676318673567
g__Morganella,0.0003886491206817175
g__GGB9238,0.00038283192102318435
g__GGB9357,0.0003823259489459511
g__GGB6470,0.0003813704681944157
g__Bulleidia,0.0003801443876077458
g__Robinsoniella,0.00037798579947892925
g__GGB47687,0.00037376845896904166
g__Companilactobacillus,0.00037218390345879833
g__GGB1662,0.0003721695621022188
g__GGB4243,0.0003712902513249089
g__GGB9694,0.0003680195495096492
g__GGB9252,0.00036696076987248656
g__GGB3733,0.0003660081711101615
g__GGB9343,0.0003657508535472401
g__GGB3000,0.00036516802205042667
g__Roseicella,0.00036016698015598126
g__GGB2964,0.00035971728649785806
g__GGB4257,0.000359653636833359
g__GGB9533,0.00035838819945805967
g__GGB13489,0.00035808589683819026
g__GGB9424,0.00035651201383566955
g__Sphingomonas,0.00035563218501859695
g__Marseilla,0.00035536715837477563
g__GGB31234,0.000351670650954091
g__GGB9637,0.0003438602699210642
g__Acinetobacter,0.0003434357156530583
g__GGB9291,0.000341967460543916
g__GGB3124,0.00034191179840691466
g__GGB9345,0.0003412560154873924
g__GGB4671,0.0003408433857546284
g__GGB58067,0.0003395135420486356
g__GGB4676,0.0003379166311083517
g__Tropheryma,0.0003362606135272741
g__Candidatus_Nanogingivalis,0.00033544824629882933
g__GGB31184,0.00033393848731131607
g__GGB4583,0.00033333962384746185
g__GGB9737,0.00033174495588983015
g__Paraclostridium,0.0003292893277040822
g__GGB4745,0.00032927844451723456
g__GGB9266,0.000329223131970411
g__GGB9511,0.00032489626525847575
g__GGB3548,0.00032314309585214964
g__GGB4704,0.0003217256125794265
g__GGB3343,0.0003212037923129081
g__GGB79118,0.00032103261824295353
g__GGB13017,0.00032076175882330625
g__GGB9189,0.0003195191205725357
g__GGB45656,0.0003184294587971976
g__GGB32900,0.0003174632412400301
g__GGB25442,0.0003169969005645792
g__GGB9091,0.0003124228024761708
g__Lentilactobacillus,0.0003120070343318951
g__GGB9059,0.0003100592489402168
g__GGB51139,0.000309670900216661
g__Herbaspirillum,0.00030825151618456016
g__GGB9574,0.00030733378301016514
g__Bradyrhizobium,0.0003072311551119542
g__GGB4698,0.0003067650575557842
g__GGB4644,0.00030607319765155026
g__GGB9290,0.0003050171619725496
g__GGB87445,0.00030342858832324023
g__GGB2958,0.00030207506826764936
g__GGB9370,0.0003010505094286624
g__GGB9620,0.00030037548370144963
g__Cryptobacterium,0.0002990492039241035
g__Lapidilactobacillus,0.000297998109619876
g__Mammaliicoccus,0.00029711351054871203
g__GGB1505,0.0002966492272771392
g__GGB9695,0.0002961986498444456
g__Bacillus,0.0002960246845947443
g__Latilactobacillus,0.00029498865101714654
g__GGB58158,0.0002940253308642725
g__GGB9547,0.0002928756295932064
g__GGB12761,0.0002920626564915848
g__Finegoldia,0.00029108189763383266
g__Hafnia,0.0002909904957697938
g__GGB3139,0.00028978736333964966
g__Mobilibacterium,0.0002876471498421663
g__Rubneribacter,0.0002866718455258226
g__GGB9466,0.00028515268537665414
g__GGB4611,0.0002850408711386367
g__GGB4571,0.00028211901773489596
g__GGB9275,0.0002803859067674895
g__GGB1550,0.00027983641611555255
g__GGB9303,0.0002777088088156738
g__Reyranella,0.0002774333057412516
g__GGB6133,0.00027618616047530095
g__GGB9064,0.0002738061585452708
g__GGB9261,0.00027371453445153353
g__GGB47174,0.00026699305567631803
g__Shuttleworthia,0.0002660140644087049
g__GGB3152,0.00026489263633034115
g__GGB52106,0.00026469621981783855
g__GGB9328,0.0002642948117930786
g__GGB45599,0.00026352815824281557
g__GGB87334,0.0002613720259496879
g__GGB3254,0.000260352793493623
g__Leminorella,0.00026027222926626545
g__GGB1521,0.0002599430898770978
g__Ndongobacter,0.00025740939298436434
g__GGB9211,0.000256135646452916
g__GGB6601,0.00025528101032507434
g__Peptacetobacter,0.0002551803821685567
g__GGB4723,0.0002540640242783028
g__GGB1627,0.0002532768002364313
g__GGB2848,0.0002495485905273848
g__GGB9773,0.00024901896455421026
g__GGB9095,0.0002447938683682345
g__GGB3518,0.0002434663008169152
g__GGB2996,0.0002428547714847123
g__GGB9258,0.00024203331412279454
g__GGB9347,0.0002418535472315886
g__GGB34797,0.0002414909395857141
g__GGB9425,0.00023980952857860394
g__GGB1380,0.00023923901478580648
g__GGB1246,0.00023778009198581774
g__GGB3176,0.00023768280486700043
g__GGB4566,0.0002370324774191124
g__GGB74802,0.0002368571651643401
g__GGB9445,0.00023574780268068458
g__GGB3328,0.00023553123781667597
g__GGB74703,0.00023398992215934068
g__Planctomyces,0.00023201077599328314
g__Turicimonas,0.00023064233614539026
g__Baileyella,0.0002286792608049527
g__GGB9285,0.00022614718715457187
g__GGB9696,0.0002257348551366378
g__Pediococcus,0.00022272956289458784
g__Soonwooa,0.00022141619920116478
g__Microbacterium,0.00022014809774328022
g__GGB6606,0.00021983967861789706
g__GGB3609,0.00021839757473289406
g__Afipia,0.00021776039155117275
g__Extibacter,0.00021508455037222584
g__Phytobacter,0.00021225040138002024
g__GGB3678,0.00021162217620484386
g__Methanosphaera,0.00021006359892341084
g__Alkaliflexus,0.00020949840046855092
g__Bosea,0.00020818947375600983
g__GGB4569,0.00020634957853412128
g__GGB2731,0.00020632125808366062
g__GGB3517,0.000204984485392003
g__GGB9690,0.00020495006413926952
g__GGB9076,0.00020433709156071492
g__Paeniclostridium,0.00020416586250799582
g__Uruburuella,0.00019996576216604824
g__GGB1093,0.0001995830919475017
g__Leclercia,0.0001987576365974777
g__Anaerococcus,0.0001980179198500961
g__Alicycliphilus,0.00019721938574144697
g__GGB9088,0.0001966263856837962
g__GGB4658,0.00019515628568651835
g__GGB9271,0.0001937324818808897
g__Marvinbryantia,0.00019307937705926852
g__GGB1527,0.00019144332295423013
g__GGB3583,0.0001901140271344415
g__Pedobacter,0.00018995331503548888
g__GGB1148,0.00018726115843498367
g__GGB3593,0.00018524598832334323
g__GGB1548,0.00018483939526202137
g__GGB9297,0.0001843652098511575
g__GGB3496,0.0001822281014432519
g__Angelakisella,0.0001817722661538955
g__GGB3623,0.00017928221902934274
g__GGB3353,0.0001782313916541381
g__Muribaculum,0.00017798191660414874
g__Caniella,0.0001767928660085378
g__GGB3032,0.00017624274825915037
g__Aeromicrobium,0.0001759949662644147
g__GGB9210,0.0001747460074425619
g__GGB3034,0.00017411680341053708
g__GGB9589,0.00017332925088818835
