feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Romboutsia_hominis,0.022686298218521698,3056.0,0.4191855468670956,-0.4191855468670956,0.0,-0.1108891112618347,-0.03188440736876627,down,0.1858477904339497
s__GGB9064_SGB13983,0.03309593864048275,3107.0,0.3581180567975125,-0.3581180567975125,0.0,-0.03043069377227789,0.03308054556619734,down,0.1858477904339497
s__Saccharomyces_cerevisiae,0.034308140124319104,3112.0,0.12038758167228987,-0.12038758167228987,0.0,-1.1168447304474398,-1.0326600531664623,down,0.1858477904339497
s__GGB9532_SGB14933,0.03333540277763095,3108.0,0.30414722625233315,-0.30414722625233315,0.0,-3.7753960337152805,-3.394463405239335,down,0.1858477904339497
s__GGB52002_SGB72669,0.04767418543296343,3159.0,0.360048637640475,-0.360048637640475,0.0,-2.381123952802267,-2.298343459123141,down,0.1858477904339497
s__Pseudoflavonifractor_gallinarum,0.026369129300410077,3076.0,0.14972660983724584,-0.14972660983724584,0.0,-2.7659286417456137,-2.43739524427341,down,0.1858477904339497
s__Collinsella_sp_AF08_23,0.029030819802678902,3089.0,0.38961861700351563,-0.38961861700351563,-0.033465825963302616,3.8170332648280416,3.9066109426452997,down,0.1858477904339497
s__GGB3340_SGB4419,0.03817481309483211,3127.0,0.19233890833151512,-0.19233890833151512,-0.3244447322857292,0.4089436475450371,0.5120720393093521,down,0.1858477904339497
s__GGB3626_SGB4905,0.03555808142385569,3117.0,0.15560898961455363,-0.15560898961455363,0.0,-2.3629255985368425,-2.2390761275245548,down,0.1858477904339497
s__Clostridia_bacterium_UC5_1_1E11,0.040384450980739506,3135.0,0.28864125445141026,-0.28864125445141026,-0.09358535767832044,1.2011044146631733,1.2816007799471008,down,0.1858477904339497
s__Olsenella_sp_KGMB02461,0.031460561789046035,3100.0,0.404318221246678,-0.404318221246678,0.0,-0.3408123355882673,-0.12433907146732605,down,0.1858477904339497
s__TM7_phylum_sp_oral_taxon_350,0.0392664361558849,3131.0,0.14799194165383908,-0.14799194165383908,0.0,-2.362643026173582,-2.2472558726127754,down,0.1858477904339497
s__GGB74802_SGB47402,0.028606854222112246,3087.0,0.37983631189357997,-0.37983631189357997,0.0,-1.2041104440588113,-1.0812102793875291,down,0.1858477904339497
s__GGB3511_SGB4688,0.030781195753587568,3097.0,0.06553735395186133,-0.06553735395186133,0.0,-3.410211084558749,-3.325683804689286,down,0.1858477904339497
