feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
s__Clostridium_sp_AF36_4,1,0.3406813627254509,0.0,0.3406813627254509,0.0,0.0,0,1,0,0
s__Clostridium_sp_Marseille_P2538,1,0.3406813627254509,0.0,0.0,0.0,0.3406813627254509,0,0,0,1
s__Prevotella_stercorea,1,0.33867735470941884,0.0,0.0,0.0,0.33867735470941884,0,0,0,1
s__Anaerococcus_murdochii,1,0.3366733466933868,0.0,0.0,0.0,0.3366733466933868,0,0,0,1
s__Desulfovibrio_piger,1,0.3366733466933868,0.0,0.3366733466933868,0.0,0.0,0,1,0,0
s__GGB3606_SGB4870,1,0.33266533066132264,0.0,0.0,0.0,0.33266533066132264,0,0,0,1
s__Yeguia_hominis,1,0.33266533066132264,0.0,0.33266533066132264,0.0,0.0,0,1,0,0
s__Mediterraneibacter_massiliensis,1,0.3306613226452906,0.0,0.3306613226452906,0.0,0.0,0,1,0,0
s__GGB12788_SGB19838,1,0.3306613226452906,0.0,0.0,0.0,0.3306613226452906,0,0,0,1
s__Parabacteroides_acidifaciens,1,0.3286573146292585,0.0,0.0,0.0,0.3286573146292585,0,0,0,1
s__Lachnospiraceae_bacterium_OM04_12BH,1,0.32665330661322645,0.0,0.32665330661322645,0.0,0.0,0,1,0,0
s__Fusobacterium_hominis,1,0.3246492985971944,0.0,0.0,0.0,0.3246492985971944,0,0,0,1
s__Clostridium_saccharogumia,1,0.3226452905811623,0.0,0.0,0.0,0.3226452905811623,0,0,0,1
s__GGB13404_SGB14252,1,0.3226452905811623,0.0,0.3226452905811623,0.0,0.0,0,1,0,0
s__Megasphaera_sp_AM44_1BH,1,0.32064128256513025,0.0,0.0,0.0,0.32064128256513025,0,0,0,1
s__Turicibacter_sp_TJ11,1,0.3192982456140351,0.3192982456140351,0.0,0.0,0.0,1,0,0,0
s__Rubneribacter_badeniensis,1,0.3186372745490982,0.0,0.0,0.0,0.3186372745490982,0,0,0,1
s__Enterobacter_kobei,1,0.3186372745490982,0.0,0.3186372745490982,0.0,0.0,0,1,0,0
s__Enterobacter_ludwigii,1,0.3166332665330661,0.0,0.0,0.0,0.3166332665330661,0,0,0,1
s__Actinomyces_oris,1,0.3166332665330661,0.0,0.3166332665330661,0.0,0.0,0,1,0,0
s__Lactobacillus_acidophilus,1,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,1,0,0,0
s__GGB58233_SGB79883,1,0.31462925851703405,0.0,0.31462925851703405,0.0,0.0,0,1,0,0
s__Merdimonas_faecis,1,0.312625250501002,0.0,0.0,0.0,0.312625250501002,0,0,0,1
s__Luxibacter_massiliensis,1,0.31228070175438594,0.31228070175438594,0.0,0.0,0.0,1,0,0,0
s__Methanoculleus_SGB39516,1,0.3106212424849699,0.0,0.0,0.0,0.3106212424849699,0,0,0,1
s__GGB9595_SGB15019,1,0.3106212424849699,0.0,0.3106212424849699,0.0,0.0,0,1,0,0
s__Burkholderia_contaminans,1,0.30861723446893785,0.0,0.0,0.0,0.30861723446893785,0,0,0,1
s__GGB3277_SGB4327,1,0.3066132264529058,0.0,0.3066132264529058,0.0,0.0,0,1,0,0
s__Limosilactobacillus_vaginalis,1,0.3066132264529058,0.0,0.0,0.0,0.3066132264529058,0,0,0,1
s__Bacteroides_acidifaciens,1,0.3046092184368737,0.0,0.0,0.0,0.3046092184368737,0,0,0,1
s__GGB3363_SGB4447,1,0.3046092184368737,0.0,0.3046092184368737,0.0,0.0,0,1,0,0
s__GGB42639_SGB59836,1,0.30260521042084165,0.0,0.0,0.0,0.30260521042084165,0,0,0,1
s__Actinobaculum_sp_oral_taxon_183,1,0.3006012024048096,0.0,0.3006012024048096,0.0,0.0,0,1,0,0
s__Victivallis_vadensis,1,0.2985971943887775,0.0,0.0,0.0,0.2985971943887775,0,0,0,1
s__Corynebacterium_durum,1,0.2985971943887775,0.0,0.2985971943887775,0.0,0.0,0,1,0,0
s__GGB3444_SGB4594,1,0.29659318637274545,0.0,0.29659318637274545,0.0,0.0,0,1,0,0
s__Peptostreptococcus_stomatis,1,0.2945891783567134,0.0,0.2945891783567134,0.0,0.0,0,1,0,0
s__GGB79118_SGB105839,1,0.2945891783567134,0.0,0.0,0.0,0.2945891783567134,0,0,0,1
s__GGB12788_SGB19833,1,0.2925851703406813,0.0,0.0,0.0,0.2925851703406813,0,0,0,1
s__GGB3304_SGB4367,1,0.2925851703406813,0.0,0.2925851703406813,0.0,0.0,0,1,0,0
s__Arachnia_SGB15899,1,0.29058116232464926,0.0,0.0,0.0,0.29058116232464926,0,0,0,1
s__GGB12761_SGB19791,1,0.2865731462925851,0.0,0.0,0.0,0.2865731462925851,0,0,0,1
s__Pseudoflavonifractor_capillosus,1,0.2865731462925851,0.0,0.2865731462925851,0.0,0.0,0,1,0,0
s__Prevotella_corporis,1,0.28456913827655306,0.0,0.0,0.0,0.28456913827655306,0,0,0,1
s__Streptococcus_infantis,1,0.282565130260521,0.0,0.0,0.0,0.282565130260521,0,0,0,1
s__GGB96534_SGB136060,1,0.2805611222444889,0.0,0.0,0.0,0.2805611222444889,0,0,0,1
s__Pyramidobacter_piscolens,1,0.2805611222444889,0.0,0.2805611222444889,0.0,0.0,0,1,0,0
s__GGB88421_SGB135712,1,0.2765531062124249,0.0,0.0,0.0,0.2765531062124249,0,0,0,1
s__GGB9365_SGB14341,1,0.2765531062124249,0.0,0.2765531062124249,0.0,0.0,0,1,0,0
s__Alistipes_senegalensis,1,0.27454909819639284,0.0,0.27454909819639284,0.0,0.0,0,1,0,0
s__GGB3600_SGB4861,1,0.27454909819639284,0.0,0.0,0.0,0.27454909819639284,0,0,0,1
s__Coprobacter_fastidiosus,1,0.27254509018036077,0.0,0.27254509018036077,0.0,0.0,0,1,0,0
s__Tropheryma_whipplei,1,0.27254509018036077,0.0,0.0,0.0,0.27254509018036077,0,0,0,1
s__Parvimonas_micra,1,0.2705410821643287,0.0,0.0,0.0,0.2705410821643287,0,0,0,1
s__Jingyaoa_shaoxingensis,1,0.2705410821643287,0.0,0.2705410821643287,0.0,0.0,0,1,0,0
s__GGB9782_SGB15403,1,0.2665330661322646,0.0,0.0,0.0,0.2665330661322646,0,0,0,1
s__Eubacterium_callanderi,1,0.2665330661322646,0.0,0.2665330661322646,0.0,0.0,0,1,0,0
s__Fenollaria_massiliensis,1,0.2645290581162325,0.0,0.0,0.0,0.2645290581162325,0,0,0,1
s__Klebsiella_quasipneumoniae,1,0.2645290581162325,0.0,0.2645290581162325,0.0,0.0,0,1,0,0
s__Robinsoniella_peoriensis,1,0.26252505010020044,0.0,0.0,0.0,0.26252505010020044,0,0,0,1
s__Oscillibacter_sp_MSJ_31,1,0.26252505010020044,0.0,0.26252505010020044,0.0,0.0,0,1,0,0
s__Prevotella_timonensis,1,0.2605210420841684,0.0,0.0,0.0,0.2605210420841684,0,0,0,1
s__Fusobacterium_ulcerans,1,0.2585170340681363,0.0,0.0,0.0,0.2585170340681363,0,0,0,1
s__Bacteroides_eggerthii,1,0.25651302605210424,0.0,0.25651302605210424,0.0,0.0,0,1,0,0
s__Streptococcus_lutetiensis,1,0.2525050100200401,0.0,0.0,0.0,0.2525050100200401,0,0,0,1
s__Dialister_invisus,1,0.2525050100200401,0.0,0.2525050100200401,0.0,0.0,0,1,0,0
s__Actinomyces_johnsonii,1,0.25050100200400804,0.0,0.0,0.0,0.25050100200400804,0,0,0,1
s__Enterocloster_asparagiformis,1,0.25050100200400804,0.0,0.25050100200400804,0.0,0.0,0,1,0,0
s__GGB3491_SGB4665,1,0.24849699398797598,0.0,0.24849699398797598,0.0,0.0,0,1,0,0
s__Peptostreptococcus_SGB749,1,0.24849699398797598,0.0,0.0,0.0,0.24849699398797598,0,0,0,1
s__Clostridium_sp_AM58_1XD,1,0.2464929859719439,0.0,0.0,0.0,0.2464929859719439,0,0,0,1
s__Clostridium_SGB4751,1,0.24448897795591185,0.0,0.24448897795591185,0.0,0.0,0,1,0,0
s__Clostridium_sp_1001270J_160509_D11,1,0.2404809619238477,0.0,0.2404809619238477,0.0,0.0,0,1,0,0
s__Eubacterium_tenue,1,0.2404809619238477,0.0,0.0,0.0,0.2404809619238477,0,0,0,1
s__Fusobacterium_periodonticum,1,0.23847695390781565,0.0,0.0,0.0,0.23847695390781565,0,0,0,1
s__Eubacterium_siraeum,1,0.23847695390781565,0.0,0.23847695390781565,0.0,0.0,0,1,0,0
s__Christensenellaceae_bacterium,1,0.23647294589178358,0.0,0.0,0.0,0.23647294589178358,0,0,0,1
s__GGB58485_SGB80143,1,0.23446893787575152,0.0,0.23446893787575152,0.0,0.0,0,1,0,0
s__GGB45497_SGB63169,1,0.23246492985971945,0.0,0.0,0.0,0.23246492985971945,0,0,0,1
s__Massilistercora_timonensis,1,0.23046092184368738,0.0,0.0,0.0,0.23046092184368738,0,0,0,1
s__Catenibacillus_scindens,1,0.22845691382765532,0.0,0.0,0.0,0.22845691382765532,0,0,0,1
s__Anaerobutyricum_hallii,1,0.22845691382765532,0.0,0.22845691382765532,0.0,0.0,0,1,0,0
s__GGB9252_SGB14196,1,0.22645290581162325,0.0,0.0,0.0,0.22645290581162325,0,0,0,1
s__GGB9531_SGB14932,1,0.22444889779559118,0.0,0.22444889779559118,0.0,0.0,0,1,0,0
s__Lactococcus_petauri,1,0.22444889779559118,0.0,0.0,0.0,0.22444889779559118,0,0,0,1
s__Acidaminococcus_fermentans,1,0.22244488977955912,0.0,0.0,0.0,0.22244488977955912,0,0,0,1
s__Olsenella_sp_oral_taxon_807,1,0.218436873747495,0.0,0.218436873747495,0.0,0.0,0,1,0,0
s__GGB9561_SGB14972,1,0.21643286573146292,0.0,0.21643286573146292,0.0,0.0,0,1,0,0
s__GGB51960_SGB72480,1,0.21643286573146292,0.0,0.0,0.0,0.21643286573146292,0,0,0,1
s__GGB4277_SGB5832,1,0.21042084168336672,0.0,0.0,0.0,0.21042084168336672,0,0,0,1
s__Clostridiaceae_bacterium_Marseille_Q4145,1,0.20841683366733466,0.0,0.20841683366733466,0.0,0.0,0,1,0,0
s__Phascolarctobacterium_succinatutens,1,0.20841683366733466,0.0,0.0,0.0,0.20841683366733466,0,0,0,1
s__Oliverpabstia_intestinalis,1,0.2064128256513026,0.0,0.2064128256513026,0.0,0.0,0,1,0,0
s__Alistipes_SGB2313,1,0.20440881763527052,0.0,0.0,0.0,0.20440881763527052,0,0,0,1
s__Faecalibacterium_sp_HTFF,1,0.20440881763527052,0.0,0.20440881763527052,0.0,0.0,0,1,0,0
s__Schaalia_cardiffensis,1,0.20240480961923846,0.0,0.0,0.0,0.20240480961923846,0,0,0,1
s__Schaalia_georgiae,1,0.2004008016032064,0.0,0.0,0.0,0.2004008016032064,0,0,0,1
s__GGB9537_SGB14940,1,0.2004008016032064,0.0,0.2004008016032064,0.0,0.0,0,1,0,0
s__Corynebacterium_argentoratense,1,0.19839679358717432,0.0,0.19839679358717432,0.0,0.0,0,1,0,0
s__GGB3385_SGB4471,1,0.19839679358717432,0.0,0.0,0.0,0.19839679358717432,0,0,0,1
s__Clostridium_disporicum,1,0.19639278557114226,0.0,0.0,0.0,0.19639278557114226,0,0,0,1
s__Peptidiphaga_SGB15895,1,0.19238476953907813,0.0,0.0,0.0,0.19238476953907813,0,0,0,1
s__Christensenella_minuta,1,0.19038076152304606,0.0,0.19038076152304606,0.0,0.0,0,1,0,0
s__GGB49434_SGB69353,1,0.188376753507014,0.0,0.0,0.0,0.188376753507014,0,0,0,1
s__GGB9635_SGB15106,1,0.188376753507014,0.0,0.188376753507014,0.0,0.0,0,1,0,0
s__GGB9719_SGB15272,1,0.18637274549098193,0.0,0.18637274549098193,0.0,0.0,0,1,0,0
s__Lactobacillus_timonensis,1,0.18637274549098193,0.0,0.0,0.0,0.18637274549098193,0,0,0,1
s__Candidatus_Saccharibacteria_unclassified_SGB19847,1,0.18436873747494986,0.0,0.0,0.0,0.18436873747494986,0,0,0,1
s__Paratractidigestivibacter_faecalis,1,0.1823647294589178,0.0,0.0,0.0,0.1823647294589178,0,0,0,1
s__Roseburia_sp_AF02_12,1,0.18036072144288573,0.0,0.18036072144288573,0.0,0.0,0,1,0,0
s__GGB3351_SGB4434,1,0.17835671342685366,0.0,0.0,0.0,0.17835671342685366,0,0,0,1
s__Tyzzerella_SGB4587,1,0.17757009345794394,0.0,0.0,0.17757009345794394,0.0,0,0,1,0
s__GGB1093_SGB1404,1,0.1763527054108216,0.0,0.0,0.0,0.1763527054108216,0,0,0,1
s__Intestinimonas_butyriciproducens,1,0.1763527054108216,0.0,0.1763527054108216,0.0,0.0,0,1,0,0
s__GGB9357_SGB14332,1,0.17434869739478953,0.0,0.0,0.0,0.17434869739478953,0,0,0,1
s__Parabacteroides_faecis,1,0.17434869739478953,0.0,0.17434869739478953,0.0,0.0,0,1,0,0
s__GGB3052_SGB4053,1,0.17234468937875747,0.0,0.0,0.0,0.17234468937875747,0,0,0,1
s__GGB9787_SGB15410,1,0.17234468937875747,0.0,0.17234468937875747,0.0,0.0,0,1,0,0
s__Oscillospiraceae_unclassified_SGB15256,1,0.1703406813627254,0.0,0.0,0.0,0.1703406813627254,0,0,0,1
s__GGB9781_SGB15402,1,0.1703406813627254,0.0,0.1703406813627254,0.0,0.0,0,1,0,0
s__Diplocloster_agilis,1,0.16833667334669333,0.0,0.16833667334669333,0.0,0.0,0,1,0,0
s__GGB9425_SGB14795,1,0.16833667334669333,0.0,0.0,0.0,0.16833667334669333,0,0,0,1
s__GGB9278_SGB14230,1,0.16633266533066138,0.0,0.0,0.0,0.16633266533066138,0,0,0,1
s__Longicatena_caecimuris,1,0.16633266533066138,0.0,0.16633266533066138,0.0,0.0,0,1,0,0
s__Butyricimonas_synergistica,1,0.16032064128256518,0.0,0.16032064128256518,0.0,0.0,0,1,0,0
s__GGB9491_SGB14888,1,0.1583166332665331,0.0,0.1583166332665331,0.0,0.0,0,1,0,0
s__GGB9640_SGB15115,1,0.15631262525050105,0.0,0.0,0.0,0.15631262525050105,0,0,0,1
s__Holdemania_massiliensis,1,0.15430861723446898,0.0,0.15430861723446898,0.0,0.0,0,1,0,0
s__Lachnoclostridium_sp_An118,1,0.15430861723446898,0.0,0.0,0.0,0.15430861723446898,0,0,0,1
s__Alistipes_shahii,1,0.15230460921843691,0.0,0.15230460921843691,0.0,0.0,0,1,0,0
s__GGB9697_SGB15213,1,0.15030060120240485,0.0,0.15030060120240485,0.0,0.0,0,1,0,0
s__GGB9699_SGB15216,1,0.14829659318637278,0.0,0.14829659318637278,0.0,0.0,0,1,0,0
s__Haemophilus_sputorum,1,0.14829659318637278,0.0,0.0,0.0,0.14829659318637278,0,0,0,1
s__GGB33469_SGB15237,1,0.14629258517034072,0.0,0.0,0.0,0.14629258517034072,0,0,0,1
s__GGB6574_SGB9290,1,0.14428857715430865,0.0,0.14428857715430865,0.0,0.0,0,1,0,0
s__Megasphaera_elsdenii,1,0.14228456913827658,0.0,0.0,0.0,0.14228456913827658,0,0,0,1
s__Gordonibacter_urolithinfaciens,1,0.14228456913827658,0.0,0.14228456913827658,0.0,0.0,0,1,0,0
s__Blautia_luti,1,0.14028056112224452,0.0,0.14028056112224452,0.0,0.0,0,1,0,0
s__GGB9701_SGB15218,1,0.14028056112224452,0.0,0.0,0.0,0.14028056112224452,0,0,0,1
s__Streptococcus_oralis,1,0.13827655310621245,0.0,0.13827655310621245,0.0,0.0,0,1,0,0
s__Parabacteroides_SGB1950,1,0.13684210526315788,0.13684210526315788,0.0,0.0,0.0,1,0,0,0
s__Lawsonella_SGB3665,1,0.13426853707414832,0.0,0.0,0.0,0.13426853707414832,0,0,0,1
s__Lactobacillus_delbrueckii,1,0.13426853707414832,0.0,0.13426853707414832,0.0,0.0,0,1,0,0
s__GGB4611_SGB6385,1,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,1,0,0,0
s__GGB9602_SGB15028,1,0.1302605210420842,0.0,0.1302605210420842,0.0,0.0,0,1,0,0
s__GGB1528_SGB2111,1,0.12982456140350873,0.12982456140350873,0.0,0.0,0.0,1,0,0,0
s__GGB9522_SGB98319,1,0.12825651302605212,0.0,0.0,0.0,0.12825651302605212,0,0,0,1
s__GGB9548_SGB14955,1,0.12631578947368416,0.12631578947368416,0.0,0.0,0.0,1,0,0,0
s__Hydrogenoanaerobacterium_saccharovorans,1,0.12625250501002006,0.0,0.12625250501002006,0.0,0.0,0,1,0,0
s__GGB9708_SGB15233,1,0.12424849699398799,0.0,0.12424849699398799,0.0,0.0,0,1,0,0
s__Ruminococcus_sp_210702_SL_1_03,1,0.12424849699398799,0.0,0.0,0.0,0.12424849699398799,0,0,0,1
s__Propionibacterium_freudenreichii,1,0.1228070175438597,0.1228070175438597,0.0,0.0,0.0,1,0,0,0
s__Fusobacterium_mortiferum,1,0.12224448897795592,0.0,0.12224448897795592,0.0,0.0,0,1,0,0
s__GGB4272_SGB5822,1,0.12224448897795592,0.0,0.0,0.0,0.12224448897795592,0,0,0,1
s__GGB4604_SGB6371,1,0.12024048096192386,0.0,0.0,0.0,0.12024048096192386,0,0,0,1
s__GGB1523_SGB2105,1,0.11929824561403513,0.11929824561403513,0.0,0.0,0.0,1,0,0,0
s__Olsenella_uli,1,0.11823647294589179,0.0,0.11823647294589179,0.0,0.0,0,1,0,0
s__GGB87334_SGB6273,1,0.11823647294589179,0.0,0.0,0.0,0.11823647294589179,0,0,0,1
s__Limosilactobacillus_coleohominis,1,0.11623246492985972,0.0,0.0,0.0,0.11623246492985972,0,0,0,1
s__GGB9542_SGB14947,1,0.11578947368421055,0.11578947368421055,0.0,0.0,0.0,1,0,0,0
s__Leuconostoc_pseudomesenteroides,1,0.11422845691382766,0.0,0.0,0.0,0.11422845691382766,0,0,0,1
s__GGB9778_SGB15398,1,0.11228070175438598,0.11228070175438598,0.0,0.0,0.0,1,0,0,0
s__GGB45613_SGB63326,1,0.11222444889779559,0.0,0.11222444889779559,0.0,0.0,0,1,0,0
s__Leuconostoc_mesenteroides,1,0.11222444889779559,0.0,0.0,0.0,0.11222444889779559,0,0,0,1
s__GGB1525_SGB2107,1,0.10877192982456141,0.10877192982456141,0.0,0.0,0.0,1,0,0,0
s__Eisenbergiella_tayi,1,0.1062124248496994,0.0,0.1062124248496994,0.0,0.0,0,1,0,0
s__Salmonella_enterica,1,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,1,0,0,0
s__Oscillospiraceae_unclassified_SGB15252,1,0.10420841683366733,0.0,0.10420841683366733,0.0,0.0,0,1,0,0
s__GGB9712_SGB15241,1,0.10420841683366733,0.0,0.0,0.0,0.10420841683366733,0,0,0,1
s__Anaerofilum_hominis,1,0.10220440881763526,0.0,0.10220440881763526,0.0,0.0,0,1,0,0
s__GGB6126_SGB8772,1,0.10175438596491226,0.10175438596491226,0.0,0.0,0.0,1,0,0,0
s__GGB9238_SGB14180,1,0.1002004008016032,0.0,0.0,0.0,0.1002004008016032,0,0,0,1
s__GGB1521_SGB2103,1,0.09824561403508769,0.09824561403508769,0.0,0.0,0.0,1,0,0,0
s__GGB9711_SGB15240,1,0.09819639278557113,0.0,0.0,0.0,0.09819639278557113,0,0,0,1
s__Clostridium_sp_AF27_2AA,1,0.09819639278557113,0.0,0.09819639278557113,0.0,0.0,0,1,0,0
s__GGB9628_SGB15082,1,0.09619238476953906,0.0,0.0,0.0,0.09619238476953906,0,0,0,1
s__GGB34231_SGB47113,1,0.09473684210526312,0.09473684210526312,0.0,0.0,0.0,1,0,0,0
s__Gemella_haemolysans,1,0.094188376753507,0.0,0.094188376753507,0.0,0.0,0,1,0,0
s__Enterococcus_thailandicus,1,0.094188376753507,0.0,0.0,0.0,0.094188376753507,0,0,0,1
s__GGB3004_SGB3995,1,0.09122807017543855,0.09122807017543855,0.0,0.0,0.0,1,0,0,0
s__Limosilactobacillus_portuensis,1,0.0881763527054108,0.0,0.0881763527054108,0.0,0.0,0,1,0,0
s__Leuconostoc_SGB48612,1,0.08771929824561409,0.08771929824561409,0.0,0.0,0.0,1,0,0,0
s__Mobilibacterium_timonense,1,0.08617234468937873,0.0,0.0,0.0,0.08617234468937873,0,0,0,1
s__Tetragenococcus_halophilus,1,0.08421052631578951,0.08421052631578951,0.0,0.0,0.0,1,0,0,0
s__GGB9637_SGB15111,1,0.08416833667334667,0.0,0.0,0.0,0.08416833667334667,0,0,0,1
s__GGB9512_SGB14909,1,0.0821643286573146,0.0,0.0821643286573146,0.0,0.0,0,1,0,0
s__Faecalicoccus_pleomorphus,1,0.0821643286573146,0.0,0.0,0.0,0.0821643286573146,0,0,0,1
s__GGB9454_SGB14846,1,0.08070175438596494,0.08070175438596494,0.0,0.0,0.0,1,0,0,0
s__Christensenella_timonensis,1,0.08016032064128253,0.0,0.08016032064128253,0.0,0.0,0,1,0,0
s__GGB9695_SGB15210,1,0.07719298245614037,0.07719298245614037,0.0,0.0,0.0,1,0,0,0
s__GGB1551_SGB2136,1,0.0761523046092184,0.0,0.0,0.0,0.0761523046092184,0,0,0,1
s__GGB3619_SGB4894,1,0.0761523046092184,0.0,0.0761523046092184,0.0,0.0,0,1,0,0
s__GGB6512_SGB9197,1,0.0736842105263158,0.0736842105263158,0.0,0.0,0.0,1,0,0,0
s__Desulfovibrio_fairfieldensis,1,0.07214428857715427,0.0,0.0,0.0,0.07214428857715427,0,0,0,1
s__GGB33539_SGB53381,1,0.07017543859649122,0.07017543859649122,0.0,0.0,0.0,1,0,0,0
s__GGB9616_SGB15062,1,0.0701402805611222,0.0,0.0,0.0,0.0701402805611222,0,0,0,1
s__Massilioclostridium_coli,1,0.0701402805611222,0.0,0.0701402805611222,0.0,0.0,0,1,0,0
s__Raoultibacter_massiliensis,1,0.06813627254509014,0.0,0.06813627254509014,0.0,0.0,0,1,0,0
s__Acinetobacter_baumannii,1,0.06813627254509014,0.0,0.0,0.0,0.06813627254509014,0,0,0,1
s__GGB1538_SGB2121,1,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,1,0,0,0
s__Comamonas_thiooxydans,1,0.06613226452905807,0.0,0.0,0.0,0.06613226452905807,0,0,0,1
s__GGB33469_SGB15236,1,0.06613226452905807,0.0,0.06613226452905807,0.0,0.0,0,1,0,0
s__GGB6649_SGB9391,1,0.06542056074766356,0.0,0.0,0.06542056074766356,0.0,0,0,1,0
s__Enterocloster_aldenensis,1,0.064128256513026,0.0,0.064128256513026,0.0,0.0,0,1,0,0
s__Acinetobacter_johnsonii,1,0.064128256513026,0.0,0.0,0.0,0.064128256513026,0,0,0,1
s__GGB1568_SGB2155,1,0.06315789473684208,0.06315789473684208,0.0,0.0,0.0,1,0,0,0
s__GGB1380_SGB1883,1,0.06212424849699394,0.0,0.0,0.0,0.06212424849699394,0,0,0,1
s__GGB4603_SGB6367,1,0.06212424849699394,0.0,0.06212424849699394,0.0,0.0,0,1,0,0
s__Butyricicoccus_SGB14990,1,0.06012024048096187,0.0,0.0,0.0,0.06012024048096187,0,0,0,1
s__Enorma_phocaeensis,1,0.05964912280701751,0.05964912280701751,0.0,0.0,0.0,1,0,0,0
s__Clostridium_spiroforme,1,0.05811623246492981,0.0,0.05811623246492981,0.0,0.0,0,1,0,0
s__Mediterraneibacter_SGB48424,1,0.05811623246492981,0.0,0.0,0.0,0.05811623246492981,0,0,0,1
s__GGB70869_SGB2145,1,0.056140350877192935,0.056140350877192935,0.0,0.0,0.0,1,0,0,0
s__Morganella_morganii,1,0.05611222444889774,0.0,0.0,0.0,0.05611222444889774,0,0,0,1
s__GGB9765_SGB15382,1,0.05611222444889774,0.0,0.05611222444889774,0.0,0.0,0,1,0,0
s__Acinetobacter_junii,1,0.054108216432865786,0.0,0.0,0.0,0.054108216432865786,0,0,0,1
s__Intestinimonas_massiliensis,1,0.054108216432865786,0.0,0.054108216432865786,0.0,0.0,0,1,0,0
s__GGB3034_SGB4030,1,0.052631578947368474,0.052631578947368474,0.0,0.0,0.0,1,0,0,0
s__Comamonas_denitrificans,1,0.05210420841683372,0.0,0.0,0.0,0.05210420841683372,0,0,0,1
s__Lachnoclostridium_phocaeense,1,0.05210420841683372,0.0,0.05210420841683372,0.0,0.0,0,1,0,0
s__GGB3061_SGB4063,1,0.05010020040080165,0.0,0.05010020040080165,0.0,0.0,0,1,0,0
s__Prevotella_sp_885,1,0.05010020040080165,0.0,0.0,0.0,0.05010020040080165,0,0,0,1
s__GGB42689_SGB59892,1,0.0491228070175439,0.0491228070175439,0.0,0.0,0.0,1,0,0,0
s__Anaerovorax_odorimutans,1,0.04809619238476959,0.0,0.04809619238476959,0.0,0.0,0,1,0,0
s__Solobacterium_SGB6828,1,0.04609218436873752,0.0,0.04609218436873752,0.0,0.0,0,1,0,0
s__Kocuria_salsicia,1,0.04609218436873752,0.0,0.0,0.0,0.04609218436873752,0,0,0,1
s__Lactococcus_raffinolactis,1,0.04561403508771933,0.04561403508771933,0.0,0.0,0.0,1,0,0,0
s__Peptidiphaga_gingivicola,1,0.044088176352705455,0.0,0.0,0.0,0.044088176352705455,0,0,0,1
s__Senegalimassilia_anaerobia,1,0.044088176352705455,0.0,0.044088176352705455,0.0,0.0,0,1,0,0
s__GGB41473_SGB58537,1,0.04210526315789476,0.04210526315789476,0.0,0.0,0.0,1,0,0,0
s__Parascardovia_denticolens,1,0.04208416833667339,0.0,0.04208416833667339,0.0,0.0,0,1,0,0
s__Lachnoanaerobaculum_sp_ICM7,1,0.04008016032064132,0.0,0.0,0.0,0.04008016032064132,0,0,0,1
s__GGB9530_SGB14930,1,0.038596491228070184,0.038596491228070184,0.0,0.0,0.0,1,0,0,0
s__Neisseria_elongata,1,0.038076152304609256,0.0,0.0,0.0,0.038076152304609256,0,0,0,1
s__GGB9715_SGB15260,1,0.038076152304609256,0.0,0.038076152304609256,0.0,0.0,0,1,0,0
s__Gemella_morbillorum,1,0.03607214428857719,0.0,0.03607214428857719,0.0,0.0,0,1,0,0
s__Solobacterium_SGB6833,1,0.03607214428857719,0.0,0.0,0.0,0.03607214428857719,0,0,0,1
s__GGB85099_SGB118991,1,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0,1,0,0,0
s__GGB52130_SGB14966,1,0.034068136272545124,0.0,0.034068136272545124,0.0,0.0,0,1,0,0
s__Oribacterium_SGB5287,1,0.034068136272545124,0.0,0.0,0.0,0.034068136272545124,0,0,0,1
s__GGB3887_SGB5270,1,0.03206412825651306,0.0,0.0,0.0,0.03206412825651306,0,0,0,1
s__Collinsella_SGB62963,1,0.03157894736842104,0.03157894736842104,0.0,0.0,0.0,1,0,0,0
s__Lachnoanaerobaculum_saburreum,1,0.030060120240480992,0.0,0.0,0.0,0.030060120240480992,0,0,0,1
s__Ruminococcus_sp_AF41_9,1,0.030060120240480992,0.0,0.030060120240480992,0.0,0.0,0,1,0,0
s__GGB3600_SGB4859,1,0.028070175438596467,0.028070175438596467,0.0,0.0,0.0,1,0,0,0
s__Actinomyces_gerencseriae,1,0.028056112224448926,0.0,0.0,0.0,0.028056112224448926,0,0,0,1
s__GGB9759_SGB15370,1,0.028056112224448926,0.0,0.028056112224448926,0.0,0.0,0,1,0,0
s__Clostridium_SGB6176,1,0.02605210420841686,0.0,0.0,0.0,0.02605210420841686,0,0,0,1
s__Intestinimonas_timonensis,1,0.024561403508771895,0.024561403508771895,0.0,0.0,0.0,1,0,0,0
s__Lachnoanaerobaculum_orale,1,0.024048096192384794,0.0,0.0,0.0,0.024048096192384794,0,0,0,1
s__Sutterella_parvirubra,1,0.022044088176352727,0.0,0.0,0.0,0.022044088176352727,0,0,0,1
s__Slackia_piriformis,1,0.021052631578947323,0.021052631578947323,0.0,0.0,0.0,1,0,0,0
